C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
C024,R214,00-00-01,77 ST,R,BMT,02/09/2019,03:00:00,REGULAR,6768930,2684806
R247,R178,01-00-03,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,683388,1849840
R247,R178,01-03-02,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,1719240,14857675
R247,R178,01-00-00,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,2317382,10149856
R247,R178,01-03-01,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,791122,3219753
R247,R178,01-00-01,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,7126209,25928239
R247,R178,01-00-02,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,889165,1817373
R247,R178,01-03-00,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,468620,2110341
R248,R178,00-00-01,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,17186771,3023182
R248,R178,00-00-03,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,16686284,2297495
R248,R178,00-00-05,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,14703915,5560921
R248,R178,00-00-02,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,140662428,17767003
R248,R178,00-00-04,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,17403546,4530450
R248,R178,00-00-06,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,21411696,5255894
R248,R178,00-00-07,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,11100544,1656835
R248,R178,00-00-00,77 ST,6,IRT,02/09/2019,04:00:00,REGULAR,2864921,1430992
C024,R214,00-00-03,77 ST,R,BMT,02/09/2019,07:00:00,REGULAR,9549465,9066558
C024,R214,00-00-02,77 ST,R,BMT,02/09/2019,07:00:00,REGULAR,5913730,4010634
C024,R214,00-00-01,77 ST,R,BMT,02/09/2019,07:00:00,REGULAR,6768953,2684808
C024,R214,00-00-00,77 ST,R,BMT,02/09/2019,07:00:00,REGULAR,8281268,1894423
R247,R178,01-03-00,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,468629,2110414
R247,R178,01-03-02,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,1719249,14857867
R247,R178,01-00-02,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,889177,1817423
R247,R178,01-00-03,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,683397,1849891
R247,R178,01-00-01,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,7126230,25928320
R247,R178,01-00-00,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,2317408,10149976
R247,R178,01-03-01,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,791134,3219837
R248,R178,00-00-07,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,11100579,1656915
R248,R178,00-00-02,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,140662460,17767059
R248,R178,00-00-01,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,17186816,3023246
R248,R178,00-00-05,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,14703932,5560987
R248,R178,00-00-06,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,21411721,5255974
R248,R178,00-00-00,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,2864956,1431085
R248,R178,00-00-03,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,16686318,2297540
R248,R178,00-00-04,77 ST,6,IRT,02/09/2019,08:00:00,REGULAR,17403560,4530472
C024,R214,00-00-03,77 ST,R,BMT,02/09/2019,11:00:00,REGULAR,9549691,9066631
C024,R214,00-00-02,77 ST,R,BMT,02/09/2019,11:00:00,REGULAR,5913851,4010671
C024,R214,00-00-01,77 ST,R,BMT,02/09/2019,11:00:00,REGULAR,6769109,2684833
C024,R214,00-00-00,77 ST,R,BMT,02/09/2019,11:00:00,REGULAR,8281553,1894458
R247,R178,01-00-01,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,7126290,25928613
R247,R178,01-00-00,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,2317482,10150448
R247,R178,01-00-02,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,889224,1817610
R247,R178,01-00-03,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,683426,1850031
R247,R178,01-03-00,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,468645,2110695
R247,R178,01-03-01,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,791177,3220157
R247,R178,01-03-02,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,1719287,14858378
R248,R178,00-00-07,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,11100819,1657060
R248,R178,00-00-06,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,21411894,5256156
R248,R178,00-00-03,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,16686499,2297626
R248,R178,00-00-04,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,17403650,4530529
R248,R178,00-00-05,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,14704016,5561134
R248,R178,00-00-01,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,17187081,3023390
R248,R178,00-00-00,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,2865166,1431287
R248,R178,00-00-02,77 ST,6,IRT,02/09/2019,12:00:00,REGULAR,140662708,17767168
C024,R214,00-00-00,77 ST,R,BMT,02/09/2019,15:00:00,REGULAR,8281829,1894516
C024,R214,00-00-02,77 ST,R,BMT,02/09/2019,15:00:00,REGULAR,5914012,4010715
C024,R214,00-00-03,77 ST,R,BMT,02/09/2019,15:00:00,REGULAR,9549920,9066720
C024,R214,00-00-01,77 ST,R,BMT,02/09/2019,15:00:00,REGULAR,6769274,2684866
R247,R178,01-03-01,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,791281,3220475
R247,R178,01-00-02,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,889334,1817837
R247,R178,01-00-00,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,2317619,10150990
R247,R178,01-03-00,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,468730,2110984
R247,R178,01-00-03,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,683500,1850224
R247,R178,01-00-01,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,7126448,25928975
R247,R178,01-03-02,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,1719389,14858872
R248,R178,00-00-03,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,16686915,2297678
R248,R178,00-00-07,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,11101234,1657164
R248,R178,00-00-05,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,14704258,5561245
R248,R178,00-00-06,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,21412274,5256321
R248,R178,00-00-00,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,2865582,1431449
R248,R178,00-00-04,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,17403888,4530582
R248,R178,00-00-01,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,17187553,3023511
R248,R178,00-00-02,77 ST,6,IRT,02/09/2019,16:00:00,REGULAR,140663191,17767255
C024,R214,00-00-00,77 ST,R,BMT,02/09/2019,19:00:00,REGULAR,8282066,1894580
C024,R214,00-00-02,77 ST,R,BMT,02/09/2019,19:00:00,REGULAR,5914147,4010784
C024,R214,00-00-03,77 ST,R,BMT,02/09/2019,19:00:00,REGULAR,9550145,9066871
C024,R214,00-00-01,77 ST,R,BMT,02/09/2019,19:00:00,REGULAR,6769412,2684913
R247,R178,01-00-01,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,7126613,25929263
R247,R178,01-00-02,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,889465,1817998
R247,R178,01-00-03,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,683550,1850364
R247,R178,01-03-01,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,791395,3220721
R247,R178,01-03-00,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,468805,2111205
R247,R178,01-00-00,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,2317823,10151497
R247,R178,01-03-02,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,1719497,14859336
R248,R178,00-00-01,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,17188127,3023594
R248,R178,00-00-07,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,11101721,1657229
R248,R178,00-00-02,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,140663734,17767310
R248,R178,00-00-06,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,21412791,5256450
R248,R178,00-00-03,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,16687397,2297740
R248,R178,00-00-00,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,2866028,1431556
R248,R178,00-00-04,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,17404230,4530605
R248,R178,00-00-05,77 ST,6,IRT,02/09/2019,20:00:00,REGULAR,14704569,5561348
C024,R214,00-00-02,77 ST,R,BMT,02/09/2019,23:00:00,REGULAR,5914201,4010847
C024,R214,00-00-00,77 ST,R,BMT,02/09/2019,23:00:00,REGULAR,8282165,1894644
C024,R214,00-00-03,77 ST,R,BMT,02/09/2019,23:00:00,REGULAR,9550250,9066998
C024,R214,00-00-01,77 ST,R,BMT,02/09/2019,23:00:00,REGULAR,6769473,2684944
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,00:00:00,RECOVR AUD,1718558,14853172
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,00:00:00,RECOVR AUD,7125153,25925690
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,00:00:00,RECOVR AUD,790416,3217262
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,00:00:00,RECOVR AUD,888219,1815706
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,00:00:00,RECOVR AUD,2316320,10145706
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,00:00:00,RECOVR AUD,468065,2108173
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,00:00:00,RECOVR AUD,682757,1848497
C024,R214,00-00-00,77 ST,R,BMT,02/08/2019,03:00:00,REGULAR,8279226,1894034
C024,R214,00-00-03,77 ST,R,BMT,02/08/2019,03:00:00,REGULAR,9547749,9065662
C024,R214,00-00-02,77 ST,R,BMT,02/08/2019,03:00:00,REGULAR,5912778,4010185
C024,R214,00-00-01,77 ST,R,BMT,02/08/2019,03:00:00,REGULAR,6767700,2684499
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,04:00:00,RECOVR AUD,888232,1815711
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,04:00:00,RECOVR AUD,682762,1848500
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,04:00:00,RECOVR AUD,2316346,10145731
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,04:00:00,RECOVR AUD,790428,3217272
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,04:00:00,RECOVR AUD,7125176,25925700
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,04:00:00,RECOVR AUD,1718572,14853200
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,04:00:00,RECOVR AUD,468077,2108179
C024,R214,00-00-01,77 ST,R,BMT,02/08/2019,07:00:00,REGULAR,6767813,2684502
C024,R214,00-00-03,77 ST,R,BMT,02/08/2019,07:00:00,REGULAR,9547927,9065681
C024,R214,00-00-02,77 ST,R,BMT,02/08/2019,07:00:00,REGULAR,5912860,4010198
C024,R214,00-00-00,77 ST,R,BMT,02/08/2019,07:00:00,REGULAR,8279489,1894038
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,08:00:00,RECOVR AUD,888297,1815970
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,08:00:00,RECOVR AUD,682790,1848733
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,08:00:00,RECOVR AUD,468115,2108477
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,08:00:00,RECOVR AUD,1718606,14853685
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,08:00:00,RECOVR AUD,2316411,10146220
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,08:00:00,RECOVR AUD,7125243,25926045
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,08:00:00,RECOVR AUD,790479,3217610
C024,R214,00-00-03,77 ST,R,BMT,02/08/2019,11:00:00,REGULAR,9548732,9065780
C024,R214,00-00-02,77 ST,R,BMT,02/08/2019,11:00:00,REGULAR,5913340,4010246
C024,R214,00-00-00,77 ST,R,BMT,02/08/2019,11:00:00,REGULAR,8280454,1894078
C024,R214,00-00-01,77 ST,R,BMT,02/08/2019,11:00:00,REGULAR,6768471,2684528
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,12:00:00,RECOVR AUD,1718674,14855021
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,12:00:00,RECOVR AUD,888403,1816555
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,12:00:00,RECOVR AUD,2316537,10147473
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,12:00:00,RECOVR AUD,468169,2109219
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,12:00:00,RECOVR AUD,7125369,25926795
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,12:00:00,RECOVR AUD,682880,1849165
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,12:00:00,RECOVR AUD,790558,3218446
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,13:28:49,REGULAR,1718725,14855409
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,13:28:49,REGULAR,790618,3218625
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,13:28:49,REGULAR,888463,1816670
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,13:28:49,REGULAR,2316602,10147810
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,13:28:49,REGULAR,468209,2109373
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,13:28:49,REGULAR,7125431,25926997
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,13:28:49,REGULAR,682920,1849232
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,13:30:16,REGULAR,888464,1816670
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,13:30:16,REGULAR,468209,2109373
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,13:30:16,REGULAR,1718726,14855409
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,13:30:16,REGULAR,7125433,25926997
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,13:30:16,REGULAR,2316602,10147810
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,13:30:16,REGULAR,682920,1849232
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,13:30:16,REGULAR,790619,3218625
R248,R178,00-00-01,77 ST,6,IRT,02/08/2019,13:31:27,REGULAR,17185059,3022850
R248,R178,00-00-00,77 ST,6,IRT,02/08/2019,13:31:27,REGULAR,2863869,1430606
R248,R178,00-00-07,77 ST,6,IRT,02/08/2019,13:31:27,REGULAR,11098561,1656620
R248,R178,00-00-07,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,11098562,1656620
R248,R178,00-00-03,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,16684716,2297319
R248,R178,00-00-06,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,21409878,5255465
R248,R178,00-00-02,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,140660756,17766804
R248,R178,00-00-05,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,14702553,5560494
R248,R178,00-00-01,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,17185061,3022850
R248,R178,00-00-00,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,2863872,1430606
R248,R178,00-00-04,77 ST,6,IRT,02/08/2019,13:32:32,REGULAR,17402402,4530313
R248,R178,00-00-00,77 ST,6,IRT,02/08/2019,13:35:07,REGULAR,2863874,1430606
R248,R178,00-00-01,77 ST,6,IRT,02/08/2019,13:35:07,REGULAR,17185065,3022853
R248,R178,00-00-02,77 ST,6,IRT,02/08/2019,13:35:07,REGULAR,140660761,17766805
R248,R178,00-00-00,77 ST,6,IRT,02/08/2019,13:42:35,REGULAR,2863889,1430612
R248,R178,00-00-01,77 ST,6,IRT,02/08/2019,13:42:35,REGULAR,17185081,3022857
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,13:56:51,REGULAR,790631,3218694
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,13:56:51,REGULAR,888491,1816706
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,13:56:51,REGULAR,682933,1849262
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,13:56:51,REGULAR,2316614,10147895
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,13:56:51,REGULAR,1718738,14855534
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,13:56:51,REGULAR,468230,2109425
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,13:56:51,REGULAR,7125455,25927053
C024,R214,00-00-02,77 ST,R,BMT,02/08/2019,15:00:00,REGULAR,5913469,4010303
C024,R214,00-00-01,77 ST,R,BMT,02/08/2019,15:00:00,REGULAR,6768633,2684563
C024,R214,00-00-03,77 ST,R,BMT,02/08/2019,15:00:00,REGULAR,9549005,9065895
C024,R214,00-00-00,77 ST,R,BMT,02/08/2019,15:00:00,REGULAR,8280733,1894133
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,2316786,10148343
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,683064,1849389
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,1718869,14856026
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,468335,2109637
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,888678,1816867
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,7125664,25927327
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,790765,3218943
R248,R178,00-00-04,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,17402761,4530378
R248,R178,00-00-03,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,16685185,2297405
R248,R178,00-00-06,77 ST,6,IRT,02/08/2019,16:00:00,RECOVR AUD,21410468,5255655
R248,R178,00-00-05,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,14703003,5560650
R248,R178,00-00-02,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,140661293,17766905
R248,R178,00-00-01,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,17185515,3023002
R248,R178,00-00-07,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,11099226,1656710
R248,R178,00-00-00,77 ST,6,IRT,02/08/2019,16:00:00,REGULAR,2864125,1430700
C024,R214,00-00-00,77 ST,R,BMT,02/08/2019,19:00:00,REGULAR,8281045,1894305
C024,R214,00-00-03,77 ST,R,BMT,02/08/2019,19:00:00,REGULAR,9549306,9066270
C024,R214,00-00-02,77 ST,R,BMT,02/08/2019,19:00:00,REGULAR,5913629,4010518
C024,R214,00-00-01,77 ST,R,BMT,02/08/2019,19:00:00,REGULAR,6768849,2684720
R247,R178,01-00-00,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,2317162,10149502
R247,R178,01-03-01,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,791006,3219552
R247,R178,01-00-01,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,7125980,25928040
R247,R178,01-03-02,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,1719133,14857236
R247,R178,01-00-03,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,683306,1849760
R247,R178,01-00-02,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,889009,1817287
R247,R178,01-03-00,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,468540,2110206
R248,R178,00-00-06,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,21411437,5255843
R248,R178,00-00-04,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,17403411,4530443
R248,R178,00-00-00,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,2864658,1430928
R248,R178,00-00-01,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,17186428,3023144
R248,R178,00-00-03,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,16686042,2297469
R248,R178,00-00-07,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,11100207,1656805
R248,R178,00-00-02,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,140662163,17766971
R248,R178,00-00-05,77 ST,6,IRT,02/08/2019,20:00:00,REGULAR,14703745,5560874
C024,R214,00-00-01,77 ST,R,BMT,02/08/2019,23:00:00,REGULAR,6768919,2684796
C024,R214,00-00-03,77 ST,R,BMT,02/08/2019,23:00:00,REGULAR,9549416,9066459
C024,R214,00-00-02,77 ST,R,BMT,02/08/2019,23:00:00,REGULAR,5913686,4010609
C024,R214,00-00-00,77 ST,R,BMT,02/08/2019,23:00:00,REGULAR,8281176,1894395
R247,R178,01-00-01,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,7124127,25922923
R247,R178,01-00-03,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,682037,1847042
R247,R178,01-03-02,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,1717844,14848547
R247,R178,01-00-02,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,887311,1813886
R247,R178,01-00-00,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,2315331,10141447
R247,R178,01-03-00,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,467535,2105736
R247,R178,01-03-01,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,789716,3214625
R248,R178,00-00-04,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,17400116,4529683
R248,R178,00-00-03,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,16681286,2296502
R248,R178,00-00-01,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,17180621,3021395
R248,R178,00-00-05,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,14699923,5558529
R248,R178,00-00-00,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,2861002,1428573
R248,R178,00-00-06,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,21405940,5253570
R248,R178,00-00-07,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,11093817,1655527
R248,R178,00-00-02,77 ST,6,IRT,02/07/2019,00:00:00,RECOVR AUD,140656295,17765745
C024,R214,00-00-03,77 ST,R,BMT,02/07/2019,03:00:00,REGULAR,9546004,9064727
C024,R214,00-00-01,77 ST,R,BMT,02/07/2019,03:00:00,REGULAR,6766381,2684170
C024,R214,00-00-02,77 ST,R,BMT,02/07/2019,03:00:00,REGULAR,5911792,4009689
C024,R214,00-00-00,77 ST,R,BMT,02/07/2019,03:00:00,REGULAR,8277112,1893643
R247,R178,01-00-03,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,682044,1847048
R247,R178,01-03-02,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,1717859,14848570
R247,R178,01-00-00,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,2315356,10141462
R247,R178,01-00-02,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,887333,1813894
R247,R178,01-03-00,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,467538,2105744
R247,R178,01-00-01,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,7124144,25922937
R247,R178,01-03-01,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,789736,3214631
R248,R178,00-00-07,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,11093829,1655528
R248,R178,00-00-04,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,17400121,4529684
R248,R178,00-00-06,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,21405951,5253574
R248,R178,00-00-02,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,140656312,17765749
R248,R178,00-00-03,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,16681295,2296505
R248,R178,00-00-00,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,2861019,1428579
R248,R178,00-00-01,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,17180640,3021397
R248,R178,00-00-05,77 ST,6,IRT,02/07/2019,04:00:00,RECOVR AUD,14699928,5558531
C024,R214,00-00-00,77 ST,R,BMT,02/07/2019,07:00:00,REGULAR,8277408,1893648
C024,R214,00-00-03,77 ST,R,BMT,02/07/2019,07:00:00,REGULAR,9546222,9064743
C024,R214,00-00-01,77 ST,R,BMT,02/07/2019,07:00:00,REGULAR,6766516,2684174
C024,R214,00-00-02,77 ST,R,BMT,02/07/2019,07:00:00,REGULAR,5911886,4009703
R247,R178,01-00-00,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,2315437,10142015
R247,R178,01-03-01,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,789786,3214968
R247,R178,01-00-03,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,682075,1847307
R247,R178,01-03-02,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,1717907,14849099
R247,R178,01-00-02,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,887373,1814201
R247,R178,01-03-00,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,467562,2106085
R247,R178,01-00-01,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,7124206,25923325
R248,R178,00-00-06,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,21406107,5253865
R248,R178,00-00-01,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,17180862,3021634
R248,R178,00-00-05,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,14699997,5558784
R248,R178,00-00-00,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,2861172,1428896
R248,R178,00-00-04,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,17400217,4529811
R248,R178,00-00-03,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,16681426,2296648
R248,R178,00-00-02,77 ST,6,IRT,02/07/2019,08:00:00,RECOVR AUD,140656515,17765926
C024,R214,00-00-02,77 ST,R,BMT,02/07/2019,11:00:00,REGULAR,5912403,4009773
C024,R214,00-00-00,77 ST,R,BMT,02/07/2019,11:00:00,REGULAR,8278449,1893697
C024,R214,00-00-01,77 ST,R,BMT,02/07/2019,11:00:00,REGULAR,6767285,2684211
C024,R214,00-00-03,77 ST,R,BMT,02/07/2019,11:00:00,REGULAR,9547084,9064847
R248,R178,00-00-07,77 ST,6,IRT,02/07/2019,11:15:00,REGULAR,11094909,1655896
R248,R178,00-00-01,77 ST,6,IRT,02/07/2019,11:15:00,REGULAR,17181622,3021928
R248,R178,00-00-02,77 ST,6,IRT,02/07/2019,11:15:00,REGULAR,140657309,17766112
R248,R178,00-00-06,77 ST,6,IRT,02/07/2019,11:15:00,REGULAR,21406749,5254248
R248,R178,00-00-05,77 ST,6,IRT,02/07/2019,11:15:00,REGULAR,14700381,5559212
