C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R248,R178,00-00-00,77 ST,6,IRT,11/15/20,4:00:00,REGULAR,3851901,1956078
R248,R178,00-00-00,77 ST,6,IRT,11/15/20,8:00:00,REGULAR,3851914,1956109
R248,R178,00-00-00,77 ST,6,IRT,11/15/20,12:00:00,REGULAR,3851966,1956197
R248,R178,00-00-00,77 ST,6,IRT,11/15/20,16:00:00,REGULAR,3852071,1956280
R248,R178,00-00-00,77 ST,6,IRT,11/15/20,20:00:00,REGULAR,3852172,1956321
R248,R178,00-00-00,77 ST,6,IRT,11/16/20,0:00:00,REGULAR,3852232,1956346
R248,R178,00-00-00,77 ST,6,IRT,11/16/20,4:00:00,REGULAR,3852233,1956347
R248,R178,00-00-00,77 ST,6,IRT,11/16/20,8:00:00,REGULAR,3852275,1956517
R248,R178,00-00-00,77 ST,6,IRT,11/16/20,12:00:00,REGULAR,3852453,1956780
R248,R178,00-00-00,77 ST,6,IRT,11/16/20,16:00:00,REGULAR,3852789,1956917
R248,R178,00-00-00,77 ST,6,IRT,11/16/20,20:00:00,REGULAR,3853201,1956999
R248,R178,00-00-00,77 ST,6,IRT,11/17/20,0:00:00,REGULAR,3853307,1957030
R248,R178,00-00-00,77 ST,6,IRT,11/17/20,4:00:00,REGULAR,3853309,1957040
R248,R178,00-00-00,77 ST,6,IRT,11/17/20,8:00:00,REGULAR,3853348,1957217
R248,R178,00-00-00,77 ST,6,IRT,11/17/20,12:00:00,REGULAR,3853495,1957452
R248,R178,00-00-00,77 ST,6,IRT,11/17/20,16:00:00,REGULAR,3853839,1957608
R248,R178,00-00-00,77 ST,6,IRT,11/17/20,20:00:00,REGULAR,3854251,1957744
R248,R178,00-00-00,77 ST,6,IRT,11/18/20,0:00:00,REGULAR,3854361,1957779
R248,R178,00-00-00,77 ST,6,IRT,11/18/20,4:00:00,REGULAR,3854363,1957785
R248,R178,00-00-00,77 ST,6,IRT,11/18/20,8:00:00,REGULAR,3854412,1957947
R248,R178,00-00-00,77 ST,6,IRT,11/18/20,12:00:00,REGULAR,3854578,1958177
R248,R178,00-00-00,77 ST,6,IRT,11/18/20,16:00:00,REGULAR,3854894,1958313
R248,R178,00-00-00,77 ST,6,IRT,11/18/20,20:00:00,REGULAR,3855339,1958401
R248,R178,00-00-00,77 ST,6,IRT,11/19/20,0:00:00,REGULAR,3855458,1958420
R248,R178,00-00-00,77 ST,6,IRT,11/19/20,4:00:00,REGULAR,3855464,1958425
R248,R178,00-00-00,77 ST,6,IRT,11/19/20,8:00:00,REGULAR,3855515,1958589
R248,R178,00-00-00,77 ST,6,IRT,11/19/20,12:00:00,REGULAR,3855668,1958829
R248,R178,00-00-00,77 ST,6,IRT,11/19/20,16:00:00,REGULAR,3856003,1958975
R248,R178,00-00-00,77 ST,6,IRT,11/19/20,20:00:00,REGULAR,3856508,1959065
R248,R178,00-00-00,77 ST,6,IRT,11/20/20,0:00:00,REGULAR,3856626,1959089
R248,R178,00-00-00,77 ST,6,IRT,11/20/20,4:00:00,REGULAR,3856628,1959093
R248,R178,00-00-00,77 ST,6,IRT,11/20/20,8:00:00,REGULAR,3856666,1959259
R248,R178,00-00-00,77 ST,6,IRT,11/20/20,12:00:00,REGULAR,3856796,1959510
R248,R178,00-00-00,77 ST,6,IRT,11/20/20,16:00:00,REGULAR,3857125,1959671
R248,R178,00-00-00,77 ST,6,IRT,11/20/20,20:00:00,REGULAR,3857550,1959775
R248,R178,00-00-01,77 ST,6,IRT,11/14/20,0:00:00,REGULAR,18353779,3361417
R248,R178,00-00-01,77 ST,6,IRT,11/14/20,4:00:00,REGULAR,18353787,3361422
R248,R178,00-00-01,77 ST,6,IRT,11/14/20,8:00:00,REGULAR,18353804,3361471
R248,R178,00-00-01,77 ST,6,IRT,11/14/20,12:00:00,REGULAR,18353923,3361558
R248,R178,00-00-01,77 ST,6,IRT,11/14/20,16:00:00,REGULAR,18354122,3361636
R248,R178,00-00-01,77 ST,6,IRT,11/14/20,20:00:00,REGULAR,18354348,3361667
R248,R178,00-00-01,77 ST,6,IRT,11/15/20,0:00:00,REGULAR,18354446,3361680
R248,R178,00-00-01,77 ST,6,IRT,11/15/20,4:00:00,REGULAR,18354450,3361682
R248,R178,00-00-01,77 ST,6,IRT,11/15/20,8:00:00,REGULAR,18354464,3361713
R248,R178,00-00-01,77 ST,6,IRT,11/15/20,12:00:00,REGULAR,18354515,3361781
R248,R178,00-00-01,77 ST,6,IRT,11/15/20,16:00:00,REGULAR,18354626,3361830
R248,R178,00-00-01,77 ST,6,IRT,11/15/20,20:00:00,REGULAR,18354730,3361860
R248,R178,00-00-01,77 ST,6,IRT,11/16/20,0:00:00,REGULAR,18354818,3361874
R248,R178,00-00-01,77 ST,6,IRT,11/16/20,4:00:00,REGULAR,18354818,3361876
R248,R178,00-00-01,77 ST,6,IRT,11/16/20,8:00:00,REGULAR,18354865,3361970
R248,R178,00-00-01,77 ST,6,IRT,11/16/20,12:00:00,REGULAR,18355055,3362152
R248,R178,00-00-01,77 ST,6,IRT,11/16/20,16:00:00,REGULAR,18355375,3362264
R248,R178,00-00-01,77 ST,6,IRT,11/16/20,20:00:00,REGULAR,18355839,3362314
R248,R178,00-00-01,77 ST,6,IRT,11/17/20,0:00:00,REGULAR,18355950,3362325
R248,R178,00-00-01,77 ST,6,IRT,11/17/20,4:00:00,REGULAR,18355954,3362327
R248,R178,00-00-01,77 ST,6,IRT,11/17/20,8:00:00,REGULAR,18356001,3362467
R248,R178,00-00-01,77 ST,6,IRT,11/17/20,12:00:00,REGULAR,18356182,3362657
R248,R178,00-00-01,77 ST,6,IRT,11/17/20,16:00:00,REGULAR,18356563,3362766
R248,R178,00-00-01,77 ST,6,IRT,11/17/20,20:00:00,REGULAR,18356975,3362885
R248,R178,00-00-01,77 ST,6,IRT,11/18/20,0:00:00,REGULAR,18357098,3362901
R248,R178,00-00-01,77 ST,6,IRT,11/18/20,4:00:00,REGULAR,18357101,3362910
R248,R178,00-00-01,77 ST,6,IRT,11/18/20,8:00:00,REGULAR,18357153,3363024
R248,R178,00-00-01,77 ST,6,IRT,11/18/20,12:00:00,REGULAR,18357345,3363240
R248,R178,00-00-01,77 ST,6,IRT,11/18/20,16:00:00,REGULAR,18357687,3363363
R248,R178,00-00-01,77 ST,6,IRT,11/18/20,20:00:00,REGULAR,18358152,3363411
R248,R178,00-00-01,77 ST,6,IRT,11/19/20,0:00:00,REGULAR,18358280,3363423
R248,R178,00-00-01,77 ST,6,IRT,11/19/20,4:00:00,REGULAR,18358285,3363425
R248,R178,00-00-01,77 ST,6,IRT,11/19/20,8:00:00,REGULAR,18358338,3363559
R248,R178,00-00-01,77 ST,6,IRT,11/19/20,12:00:00,REGULAR,18358531,3363747
R248,R178,00-00-01,77 ST,6,IRT,11/19/20,16:00:00,REGULAR,18358913,3363842
R248,R178,00-00-01,77 ST,6,IRT,11/19/20,20:00:00,REGULAR,18359417,3363906
R248,R178,00-00-01,77 ST,6,IRT,11/20/20,0:00:00,REGULAR,18359556,3363930
R248,R178,00-00-01,77 ST,6,IRT,11/20/20,4:00:00,REGULAR,18359559,3363932
R248,R178,00-00-01,77 ST,6,IRT,11/20/20,8:00:00,REGULAR,18359608,3364062
R248,R178,00-00-01,77 ST,6,IRT,11/20/20,12:00:00,REGULAR,18359795,3364250
R248,R178,00-00-01,77 ST,6,IRT,11/20/20,16:00:00,REGULAR,18360142,3364339
R248,R178,00-00-01,77 ST,6,IRT,11/20/20,20:00:00,REGULAR,18360577,3364394
R248,R178,00-00-02,77 ST,6,IRT,11/14/20,0:00:00,REGULAR,141727861,18016703
R248,R178,00-00-02,77 ST,6,IRT,11/14/20,4:00:00,REGULAR,141727865,18016711
R248,R178,00-00-02,77 ST,6,IRT,11/14/20,8:00:00,REGULAR,141727882,18016761
R248,R178,00-00-02,77 ST,6,IRT,11/14/20,12:00:00,REGULAR,141727950,18016829
R248,R178,00-00-02,77 ST,6,IRT,11/14/20,16:00:00,REGULAR,141728090,18016868
R248,R178,00-00-02,77 ST,6,IRT,11/14/20,20:00:00,REGULAR,141728260,18016909
R248,R178,00-00-02,77 ST,6,IRT,11/15/20,0:00:00,REGULAR,141728329,18016919
R248,R178,00-00-02,77 ST,6,IRT,11/15/20,4:00:00,REGULAR,141728332,18016925
R248,R178,00-00-02,77 ST,6,IRT,11/15/20,8:00:00,REGULAR,141728347,18016953
R248,R178,00-00-02,77 ST,6,IRT,11/15/20,12:00:00,REGULAR,141728392,18016988
R248,R178,00-00-02,77 ST,6,IRT,11/15/20,16:00:00,REGULAR,141728497,18017028
R248,R178,00-00-02,77 ST,6,IRT,11/15/20,20:00:00,REGULAR,141728568,18017051
R248,R178,00-00-02,77 ST,6,IRT,11/16/20,0:00:00,REGULAR,141728620,18017064
R248,R178,00-00-02,77 ST,6,IRT,11/16/20,4:00:00,REGULAR,141728622,18017066
R248,R178,00-00-02,77 ST,6,IRT,11/16/20,8:00:00,REGULAR,141728665,18017185
R248,R178,00-00-02,77 ST,6,IRT,11/16/20,12:00:00,REGULAR,141728840,18017322
R248,R178,00-00-02,77 ST,6,IRT,11/16/20,16:00:00,REGULAR,141729147,18017424
R248,R178,00-00-02,77 ST,6,IRT,11/16/20,20:00:00,REGULAR,141729540,18017466
R248,R178,00-00-02,77 ST,6,IRT,11/17/20,0:00:00,REGULAR,141729633,18017476
R248,R178,00-00-02,77 ST,6,IRT,11/17/20,4:00:00,REGULAR,141729635,18017481
R248,R178,00-00-02,77 ST,6,IRT,11/17/20,8:00:00,REGULAR,141729680,18017586
R248,R178,00-00-02,77 ST,6,IRT,11/17/20,12:00:00,REGULAR,141729828,18017717
R248,R178,00-00-02,77 ST,6,IRT,11/17/20,16:00:00,REGULAR,141730167,18017780
R248,R178,00-00-02,77 ST,6,IRT,11/17/20,20:00:00,REGULAR,141730570,18017854
R248,R178,00-00-02,77 ST,6,IRT,11/18/20,0:00:00,REGULAR,141730652,18017869
R248,R178,00-00-02,77 ST,6,IRT,11/18/20,4:00:00,REGULAR,141730654,18017870
R248,R178,00-00-02,77 ST,6,IRT,11/18/20,8:00:00,REGULAR,141730695,18017985
R248,R178,00-00-02,77 ST,6,IRT,11/18/20,12:00:00,REGULAR,141730868,18018142
R248,R178,00-00-02,77 ST,6,IRT,11/18/20,16:00:00,REGULAR,141731191,18018218
R248,R178,00-00-02,77 ST,6,IRT,11/18/20,20:00:00,REGULAR,141731593,18018257
R248,R178,00-00-02,77 ST,6,IRT,11/19/20,0:00:00,REGULAR,141731683,18018273
R248,R178,00-00-02,77 ST,6,IRT,11/19/20,4:00:00,REGULAR,141731684,18018277
R248,R178,00-00-02,77 ST,6,IRT,11/19/20,8:00:00,REGULAR,141731723,18018395
R248,R178,00-00-02,77 ST,6,IRT,11/19/20,12:00:00,REGULAR,141731873,18018527
R248,R178,00-00-02,77 ST,6,IRT,11/19/20,16:00:00,REGULAR,141732173,18018603
R248,R178,00-00-02,77 ST,6,IRT,11/19/20,20:00:00,REGULAR,141732613,18018642
R248,R178,00-00-02,77 ST,6,IRT,11/20/20,0:00:00,REGULAR,141732692,18018649
R248,R178,00-00-02,77 ST,6,IRT,11/20/20,4:00:00,REGULAR,141732692,18018653
R248,R178,00-00-02,77 ST,6,IRT,11/20/20,8:00:00,REGULAR,141732729,18018754
R248,R178,00-00-02,77 ST,6,IRT,11/20/20,12:00:00,REGULAR,141732879,18018870
R248,R178,00-00-02,77 ST,6,IRT,11/20/20,16:00:00,REGULAR,141733223,18018933
R248,R178,00-00-02,77 ST,6,IRT,11/20/20,20:00:00,REGULAR,141733609,18018971
R248,R178,00-00-03,77 ST,6,IRT,11/14/20,0:00:00,REGULAR,17578142,2498396
R248,R178,00-00-03,77 ST,6,IRT,11/14/20,4:00:00,REGULAR,17578142,2498396
R248,R178,00-00-03,77 ST,6,IRT,11/14/20,8:00:00,REGULAR,17578145,2498437
R248,R178,00-00-03,77 ST,6,IRT,11/14/20,12:00:00,REGULAR,17578188,2498484
R248,R178,00-00-03,77 ST,6,IRT,11/14/20,16:00:00,REGULAR,17578290,2498531
R248,R178,00-00-03,77 ST,6,IRT,11/14/20,20:00:00,REGULAR,17578410,2498543
R248,R178,00-00-03,77 ST,6,IRT,11/15/20,0:00:00,REGULAR,17578457,2498550
R248,R178,00-00-03,77 ST,6,IRT,11/15/20,4:00:00,REGULAR,17578458,2498553
R248,R178,00-00-03,77 ST,6,IRT,11/15/20,8:00:00,REGULAR,17578466,2498579
R248,R178,00-00-03,77 ST,6,IRT,11/15/20,12:00:00,REGULAR,17578490,2498623
R248,R178,00-00-03,77 ST,6,IRT,11/15/20,16:00:00,REGULAR,17578572,2498649
R248,R178,00-00-03,77 ST,6,IRT,11/15/20,20:00:00,REGULAR,17578625,2498659
R248,R178,00-00-03,77 ST,6,IRT,11/16/20,0:00:00,REGULAR,17578655,2498666
R248,R178,00-00-03,77 ST,6,IRT,11/16/20,4:00:00,REGULAR,17578656,2498668
R248,R178,00-00-03,77 ST,6,IRT,11/16/20,8:00:00,REGULAR,17578681,2498745
R248,R178,00-00-03,77 ST,6,IRT,11/16/20,12:00:00,REGULAR,17578763,2498864
R248,R178,00-00-03,77 ST,6,IRT,11/16/20,16:00:00,REGULAR,17578996,2498933
R248,R178,00-00-03,77 ST,6,IRT,11/16/20,20:00:00,REGULAR,17579296,2498973
R248,R178,00-00-03,77 ST,6,IRT,11/17/20,0:00:00,REGULAR,17579349,2498984
R248,R178,00-00-03,77 ST,6,IRT,11/17/20,4:00:00,REGULAR,17579350,2498985
R248,R178,00-00-03,77 ST,6,IRT,11/17/20,8:00:00,REGULAR,17579373,2499083
R248,R178,00-00-03,77 ST,6,IRT,11/17/20,12:00:00,REGULAR,17579474,2499197
R248,R178,00-00-03,77 ST,6,IRT,11/17/20,16:00:00,REGULAR,17579737,2499256
R248,R178,00-00-03,77 ST,6,IRT,11/17/20,20:00:00,REGULAR,17580061,2499317
R248,R178,00-00-03,77 ST,6,IRT,11/18/20,0:00:00,REGULAR,17580131,2499324
R248,R178,00-00-03,77 ST,6,IRT,11/18/20,4:00:00,REGULAR,17580132,2499330
R248,R178,00-00-03,77 ST,6,IRT,11/18/20,8:00:00,REGULAR,17580163,2499407
R248,R178,00-00-03,77 ST,6,IRT,11/18/20,12:00:00,REGULAR,17580257,2499520
R248,R178,00-00-03,77 ST,6,IRT,11/18/20,16:00:00,REGULAR,17580514,2499578
R248,R178,00-00-03,77 ST,6,IRT,11/18/20,20:00:00,REGULAR,17580858,2499602
R248,R178,00-00-03,77 ST,6,IRT,11/19/20,0:00:00,REGULAR,17580912,2499608
R248,R178,00-00-03,77 ST,6,IRT,11/19/20,4:00:00,REGULAR,17580912,2499609
R248,R178,00-00-03,77 ST,6,IRT,11/19/20,8:00:00,REGULAR,17580935,2499699
R248,R178,00-00-03,77 ST,6,IRT,11/19/20,12:00:00,REGULAR,17581048,2499820
R248,R178,00-00-03,77 ST,6,IRT,11/19/20,16:00:00,REGULAR,17581323,2499881
R248,R178,00-00-03,77 ST,6,IRT,11/19/20,20:00:00,REGULAR,17581624,2499913
R248,R178,00-00-03,77 ST,6,IRT,11/20/20,0:00:00,REGULAR,17581694,2499919
R248,R178,00-00-03,77 ST,6,IRT,11/20/20,4:00:00,REGULAR,17581697,2499923
R248,R178,00-00-03,77 ST,6,IRT,11/20/20,8:00:00,REGULAR,17581714,2500017
R248,R178,00-00-03,77 ST,6,IRT,11/20/20,12:00:00,REGULAR,17581794,2500137
R248,R178,00-00-03,77 ST,6,IRT,11/20/20,16:00:00,REGULAR,17582041,2500191
R248,R178,00-00-03,77 ST,6,IRT,11/20/20,20:00:00,REGULAR,17582390,2500223
R248,R178,00-00-04,77 ST,6,IRT,11/14/20,0:00:00,REGULAR,17982464,4673006
R248,R178,00-00-04,77 ST,6,IRT,11/14/20,4:00:00,REGULAR,17982464,4673007
R248,R178,00-00-04,77 ST,6,IRT,11/14/20,8:00:00,REGULAR,17982467,4673030
R248,R178,00-00-04,77 ST,6,IRT,11/14/20,12:00:00,REGULAR,17982485,4673055
R248,R178,00-00-04,77 ST,6,IRT,11/14/20,16:00:00,REGULAR,17982551,4673068
R248,R178,00-00-04,77 ST,6,IRT,11/14/20,20:00:00,REGULAR,17982618,4673077
R248,R178,00-00-04,77 ST,6,IRT,11/15/20,0:00:00,REGULAR,17982634,4673080
R248,R178,00-00-04,77 ST,6,IRT,11/15/20,4:00:00,REGULAR,17982635,4673080
R248,R178,00-00-04,77 ST,6,IRT,11/15/20,8:00:00,REGULAR,17982637,4673087
R248,R178,00-00-04,77 ST,6,IRT,11/15/20,12:00:00,REGULAR,17982648,4673102
R248,R178,00-00-04,77 ST,6,IRT,11/15/20,16:00:00,REGULAR,17982673,4673124
R248,R178,00-00-04,77 ST,6,IRT,11/15/20,20:00:00,REGULAR,17982708,4673136
R248,R178,00-00-04,77 ST,6,IRT,11/16/20,0:00:00,REGULAR,17982721,4673136
R248,R178,00-00-04,77 ST,6,IRT,11/16/20,4:00:00,REGULAR,17982722,4673137
R248,R178,00-00-04,77 ST,6,IRT,11/16/20,8:00:00,REGULAR,17982734,4673198
R248,R178,00-00-04,77 ST,6,IRT,11/16/20,12:00:00,REGULAR,17982785,4673285
R248,R178,00-00-04,77 ST,6,IRT,11/16/20,16:00:00,REGULAR,17982897,4673329
R248,R178,00-00-04,77 ST,6,IRT,11/16/20,20:00:00,REGULAR,17983088,4673345
R248,R178,00-00-04,77 ST,6,IRT,11/17/20,0:00:00,REGULAR,17983109,4673348
R248,R178,00-00-04,77 ST,6,IRT,11/17/20,4:00:00,REGULAR,17983109,4673353
R248,R178,00-00-04,77 ST,6,IRT,11/17/20,8:00:00,REGULAR,17983122,4673414
R248,R178,00-00-04,77 ST,6,IRT,11/17/20,12:00:00,REGULAR,17983166,4673471
R248,R178,00-00-04,77 ST,6,IRT,11/17/20,16:00:00,REGULAR,17983308,4673502
R248,R178,00-00-04,77 ST,6,IRT,11/17/20,20:00:00,REGULAR,17983482,4673532
R248,R178,00-00-04,77 ST,6,IRT,11/18/20,0:00:00,REGULAR,17983505,4673536
R248,R178,00-00-04,77 ST,6,IRT,11/18/20,4:00:00,REGULAR,17983509,4673539
R248,R178,00-00-04,77 ST,6,IRT,11/18/20,8:00:00,REGULAR,17983525,4673595
R248,R178,00-00-04,77 ST,6,IRT,11/18/20,12:00:00,REGULAR,17983572,4673673
R248,R178,00-00-04,77 ST,6,IRT,11/18/20,16:00:00,REGULAR,17983715,4673715
R248,R178,00-00-04,77 ST,6,IRT,11/18/20,20:00:00,REGULAR,17983932,4673736
R248,R178,00-00-04,77 ST,6,IRT,11/19/20,0:00:00,REGULAR,17983966,4673739
R248,R178,00-00-04,77 ST,6,IRT,11/19/20,4:00:00,REGULAR,17983967,4673739
R248,R178,00-00-04,77 ST,6,IRT,11/19/20,8:00:00,REGULAR,17983974,4673808
R248,R178,00-00-04,77 ST,6,IRT,11/19/20,12:00:00,REGULAR,17984021,4673872
R248,R178,00-00-04,77 ST,6,IRT,11/19/20,16:00:00,REGULAR,17984155,4673904
R248,R178,00-00-04,77 ST,6,IRT,11/19/20,20:00:00,REGULAR,17984360,4673916
R248,R178,00-00-04,77 ST,6,IRT,11/20/20,0:00:00,REGULAR,17984385,4673918
R248,R178,00-00-04,77 ST,6,IRT,11/20/20,4:00:00,REGULAR,17984386,4673923
R248,R178,00-00-04,77 ST,6,IRT,11/20/20,8:00:00,REGULAR,17984395,4673979
R248,R178,00-00-04,77 ST,6,IRT,11/20/20,12:00:00,REGULAR,17984441,4674059
R248,R178,00-00-04,77 ST,6,IRT,11/20/20,16:00:00,REGULAR,17984594,4674093
R248,R178,00-00-04,77 ST,6,IRT,11/20/20,20:00:00,REGULAR,17984810,4674109
R248,R178,00-00-05,77 ST,6,IRT,11/14/20,0:00:00,REGULAR,15377227,6010999
R248,R178,00-00-05,77 ST,6,IRT,11/14/20,4:00:00,REGULAR,15377227,6011001
R248,R178,00-00-05,77 ST,6,IRT,11/14/20,8:00:00,REGULAR,15377233,6011042
R248,R178,00-00-05,77 ST,6,IRT,11/14/20,12:00:00,REGULAR,15377259,6011128
R248,R178,00-00-05,77 ST,6,IRT,11/14/20,16:00:00,REGULAR,15377346,6011201
R248,R178,00-00-05,77 ST,6,IRT,11/14/20,20:00:00,REGULAR,15377431,6011255
R248,R178,00-00-05,77 ST,6,IRT,11/15/20,0:00:00,REGULAR,15377463,6011265
R248,R178,00-00-05,77 ST,6,IRT,11/15/20,4:00:00,REGULAR,15377464,6011265
R248,R178,00-00-05,77 ST,6,IRT,11/15/20,8:00:00,REGULAR,15377471,6011287
R248,R178,00-00-05,77 ST,6,IRT,11/15/20,12:00:00,REGULAR,15377484,6011336
R248,R178,00-00-05,77 ST,6,IRT,11/15/20,16:00:00,REGULAR,15377517,6011394
R248,R178,00-00-05,77 ST,6,IRT,11/15/20,20:00:00,REGULAR,15377555,6011424
R248,R178,00-00-05,77 ST,6,IRT,11/16/20,0:00:00,REGULAR,15377581,6011430
R248,R178,00-00-05,77 ST,6,IRT,11/16/20,4:00:00,REGULAR,15377581,6011431
R248,R178,00-00-05,77 ST,6,IRT,11/16/20,8:00:00,REGULAR,15377595,6011539
R248,R178,00-00-05,77 ST,6,IRT,11/16/20,12:00:00,REGULAR,15377666,6011742
R248,R178,00-00-05,77 ST,6,IRT,11/16/20,16:00:00,REGULAR,15377834,6011877
R248,R178,00-00-05,77 ST,6,IRT,11/16/20,20:00:00,REGULAR,15378131,6011949
R248,R178,00-00-05,77 ST,6,IRT,11/17/20,0:00:00,REGULAR,15378184,6011963
R248,R178,00-00-05,77 ST,6,IRT,11/17/20,4:00:00,REGULAR,15378185,6011971
R248,R178,00-00-05,77 ST,6,IRT,11/17/20,8:00:00,REGULAR,15378203,6012089
R248,R178,00-00-05,77 ST,6,IRT,11/17/20,12:00:00,REGULAR,15378269,6012282
R248,R178,00-00-05,77 ST,6,IRT,11/17/20,16:00:00,REGULAR,15378462,6012401
R248,R178,00-00-05,77 ST,6,IRT,11/17/20,20:00:00,REGULAR,15378737,6012520
R248,R178,00-00-05,77 ST,6,IRT,11/18/20,0:00:00,REGULAR,15378804,6012536
R248,R178,00-00-05,77 ST,6,IRT,11/18/20,4:00:00,REGULAR,15378805,6012538
R248,R178,00-00-05,77 ST,6,IRT,11/18/20,8:00:00,REGULAR,15378820,6012653
R248,R178,00-00-05,77 ST,6,IRT,11/18/20,12:00:00,REGULAR,15378883,6012858
R248,R178,00-00-05,77 ST,6,IRT,11/18/20,16:00:00,REGULAR,15379077,6012978
R248,R178,00-00-05,77 ST,6,IRT,11/18/20,20:00:00,REGULAR,15379370,6013050
R248,R178,00-00-05,77 ST,6,IRT,11/19/20,0:00:00,REGULAR,15379409,6013059
R248,R178,00-00-05,77 ST,6,IRT,11/19/20,4:00:00,REGULAR,15379410,6013059
R248,R178,00-00-05,77 ST,6,IRT,11/19/20,8:00:00,REGULAR,15379435,6013187
R248,R178,00-00-05,77 ST,6,IRT,11/19/20,12:00:00,REGULAR,15379503,6013378
R248,R178,00-00-05,77 ST,6,IRT,11/19/20,16:00:00,REGULAR,15379683,6013486
R248,R178,00-00-05,77 ST,6,IRT,11/19/20,20:00:00,REGULAR,15379989,6013565
R248,R178,00-00-05,77 ST,6,IRT,11/20/20,0:00:00,REGULAR,15380057,6013579
R248,R178,00-00-05,77 ST,6,IRT,11/20/20,4:00:00,REGULAR,15380059,6013588
R248,R178,00-00-05,77 ST,6,IRT,11/20/20,8:00:00,REGULAR,15380080,6013705
R248,R178,00-00-05,77 ST,6,IRT,11/20/20,12:00:00,REGULAR,15380143,6013874
R248,R178,00-00-05,77 ST,6,IRT,11/20/20,16:00:00,REGULAR,15380342,6013989
R248,R178,00-00-05,77 ST,6,IRT,11/20/20,20:00:00,REGULAR,15380613,6014078
R248,R178,00-00-06,77 ST,6,IRT,11/14/20,0:00:00,REGULAR,22404167,5718200
R248,R178,00-00-06,77 ST,6,IRT,11/14/20,4:00:00,REGULAR,22404167,5718203
R248,R178,00-00-06,77 ST,6,IRT,11/14/20,8:00:00,REGULAR,22404181,5718262
R248,R178,00-00-06,77 ST,6,IRT,11/14/20,12:00:00,REGULAR,22404238,5718354
R248,R178,00-00-06,77 ST,6,IRT,11/14/20,16:00:00,REGULAR,22404357,5718451
R248,R178,00-00-06,77 ST,6,IRT,11/14/20,20:00:00,REGULAR,22404515,5718505
R248,R178,00-00-06,77 ST,6,IRT,11/15/20,0:00:00,REGULAR,22404585,5718519
R248,R178,00-00-06,77 ST,6,IRT,11/15/20,4:00:00,REGULAR,22404590,5718520
R248,R178,00-00-06,77 ST,6,IRT,11/15/20,8:00:00,REGULAR,22404597,5718549
R248,R178,00-00-06,77 ST,6,IRT,11/15/20,12:00:00,REGULAR,22404633,5718617
R248,R178,00-00-06,77 ST,6,IRT,11/15/20,16:00:00,REGULAR,22404702,5718700
R248,R178,00-00-06,77 ST,6,IRT,11/15/20,20:00:00,REGULAR,22404771,5718728
R248,R178,00-00-06,77 ST,6,IRT,11/16/20,0:00:00,REGULAR,22404816,5718739
R248,R178,00-00-06,77 ST,6,IRT,11/16/20,4:00:00,REGULAR,22404819,5718740
R248,R178,00-00-06,77 ST,6,IRT,11/16/20,8:00:00,REGULAR,22404846,5718859
R248,R178,00-00-06,77 ST,6,IRT,11/16/20,12:00:00,REGULAR,22404956,5719085
R248,R178,00-00-06,77 ST,6,IRT,11/16/20,16:00:00,REGULAR,22405226,5719229
R248,R178,00-00-06,77 ST,6,IRT,11/16/20,20:00:00,REGULAR,22405627,5719296
R248,R178,00-00-06,77 ST,6,IRT,11/17/20,0:00:00,REGULAR,22405703,5719316
R248,R178,00-00-06,77 ST,6,IRT,11/17/20,4:00:00,REGULAR,22405703,5719320
R248,R178,00-00-06,77 ST,6,IRT,11/17/20,8:00:00,REGULAR,22405729,5719463
R248,R178,00-00-06,77 ST,6,IRT,11/17/20,12:00:00,REGULAR,22405834,5719688
R248,R178,00-00-06,77 ST,6,IRT,11/17/20,16:00:00,REGULAR,22406106,5719807
R248,R178,00-00-06,77 ST,6,IRT,11/17/20,20:00:00,REGULAR,22406476,5719919
R248,R178,00-00-06,77 ST,6,IRT,11/18/20,0:00:00,REGULAR,22406566,5719937
R248,R178,00-00-06,77 ST,6,IRT,11/18/20,4:00:00,REGULAR,22406568,5719937
R248,R178,00-00-06,77 ST,6,IRT,11/18/20,8:00:00,REGULAR,22406605,5720070
R248,R178,00-00-06,77 ST,6,IRT,11/18/20,12:00:00,REGULAR,22406737,5720303
R248,R178,00-00-06,77 ST,6,IRT,11/18/20,16:00:00,REGULAR,22407015,5720440
R248,R178,00-00-06,77 ST,6,IRT,11/18/20,20:00:00,REGULAR,22407434,5720517
R248,R178,00-00-06,77 ST,6,IRT,11/19/20,0:00:00,REGULAR,22407522,5720537
R248,R178,00-00-06,77 ST,6,IRT,11/19/20,4:00:00,REGULAR,22407522,5720538
R248,R178,00-00-06,77 ST,6,IRT,11/19/20,8:00:00,REGULAR,22407555,5720666
R248,R178,00-00-06,77 ST,6,IRT,11/19/20,12:00:00,REGULAR,22407650,5720900
R248,R178,00-00-06,77 ST,6,IRT,11/19/20,16:00:00,REGULAR,22407906,5721032
R248,R178,00-00-06,77 ST,6,IRT,11/19/20,20:00:00,REGULAR,22408332,5721098
R248,R178,00-00-06,77 ST,6,IRT,11/20/20,0:00:00,REGULAR,22408419,5721125
R248,R178,00-00-06,77 ST,6,IRT,11/20/20,4:00:00,REGULAR,22408423,5721127
R248,R178,00-00-06,77 ST,6,IRT,11/20/20,8:00:00,REGULAR,22408451,5721278
