C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R248,R178,00-00-07,6,IRT,09/02/2022,17:00:00,REGULAR,12980455,2258668
R248,R178,00-00-07,6,IRT,09/02/2022,21:00:00,REGULAR,12980801,2258721
C024,R214,00-00-00,R,BMT,09/01/2022,00:00:00,REGULAR,9529205,2164429
C024,R214,00-00-00,R,BMT,09/01/2022,04:00:00,REGULAR,9529210,2164440
C024,R214,00-00-00,R,BMT,09/01/2022,08:00:00,REGULAR,9529458,2164448
C024,R214,00-00-00,R,BMT,09/01/2022,12:00:00,REGULAR,9529767,2164476
C024,R214,00-00-00,R,BMT,09/01/2022,16:00:00,REGULAR,9529932,2164524
C024,R214,00-00-00,R,BMT,09/01/2022,20:00:00,REGULAR,9530078,2164614
C024,R214,00-00-01,R,BMT,09/01/2022,00:00:00,REGULAR,7430780,2926371
C024,R214,00-00-01,R,BMT,09/01/2022,04:00:00,REGULAR,7430782,2926376
C024,R214,00-00-01,R,BMT,09/01/2022,08:00:00,REGULAR,7430887,2926383
C024,R214,00-00-01,R,BMT,09/01/2022,12:00:00,REGULAR,7431027,2926407
C024,R214,00-00-01,R,BMT,09/01/2022,16:00:00,REGULAR,7431120,2926442
C024,R214,00-00-01,R,BMT,09/01/2022,20:00:00,REGULAR,7431181,2926527
C024,R214,00-00-02,R,BMT,09/01/2022,00:00:00,REGULAR,6425236,4338573
C024,R214,00-00-02,R,BMT,09/01/2022,04:00:00,REGULAR,6425236,4338587
C024,R214,00-00-02,R,BMT,09/01/2022,08:00:00,REGULAR,6425317,4338600
C024,R214,00-00-02,R,BMT,09/01/2022,12:00:00,REGULAR,6425412,4338645
C024,R214,00-00-02,R,BMT,09/01/2022,16:00:00,REGULAR,6425455,4338708
C024,R214,00-00-02,R,BMT,09/01/2022,20:00:00,REGULAR,6425495,4338833
C024,R214,00-00-03,R,BMT,09/01/2022,00:00:00,REGULAR,10560091,9789952
C024,R214,00-00-03,R,BMT,09/01/2022,04:00:00,REGULAR,10560097,9789987
C024,R214,00-00-03,R,BMT,09/01/2022,08:00:00,REGULAR,10560279,9790015
C024,R214,00-00-03,R,BMT,09/01/2022,12:00:00,REGULAR,10560499,9790103
C024,R214,00-00-03,R,BMT,09/01/2022,16:00:00,REGULAR,10560611,9790223
C024,R214,00-00-03,R,BMT,09/01/2022,20:00:00,REGULAR,10560732,9790479
R247,R178,01-00-00,6,IRT,09/01/2022,01:00:00,REGULAR,1091194,1161302
R247,R178,01-00-00,6,IRT,09/01/2022,05:00:00,REGULAR,1091195,1161318
R247,R178,01-00-00,6,IRT,09/01/2022,09:00:00,REGULAR,1091240,1162042
R247,R178,01-00-00,6,IRT,09/01/2022,13:00:00,REGULAR,1091290,1162862
R247,R178,01-00-00,6,IRT,09/01/2022,17:00:00,REGULAR,1091460,1163491
R247,R178,01-00-00,6,IRT,09/01/2022,21:00:00,REGULAR,1091617,1164108
R247,R178,01-00-01,6,IRT,09/01/2022,01:00:00,REGULAR,7843195,27691088
R247,R178,01-00-01,6,IRT,09/01/2022,05:00:00,REGULAR,7843199,27691096
R247,R178,01-00-01,6,IRT,09/01/2022,09:00:00,REGULAR,7843239,27691581
R247,R178,01-00-01,6,IRT,09/01/2022,13:00:00,REGULAR,7843292,27692029
R247,R178,01-00-01,6,IRT,09/01/2022,17:00:00,REGULAR,7843481,27692390
R247,R178,01-00-01,6,IRT,09/01/2022,21:00:00,REGULAR,7843609,27692720
R247,R178,01-00-02,6,IRT,09/01/2022,01:00:00,REGULAR,1470331,2907020
R247,R178,01-00-02,6,IRT,09/01/2022,05:00:00,REGULAR,1470336,2907022
R247,R178,01-00-02,6,IRT,09/01/2022,09:00:00,REGULAR,1470362,2907370
R247,R178,01-00-02,6,IRT,09/01/2022,13:00:00,REGULAR,1470397,2907651
R247,R178,01-00-02,6,IRT,09/01/2022,17:00:00,REGULAR,1470551,2907825
R247,R178,01-00-02,6,IRT,09/01/2022,21:00:00,REGULAR,1470655,2907997
R247,R178,01-00-03,6,IRT,09/01/2022,01:00:00,REGULAR,1050871,2772013
R247,R178,01-00-03,6,IRT,09/01/2022,05:00:00,REGULAR,1050874,2772023
R247,R178,01-00-03,6,IRT,09/01/2022,09:00:00,REGULAR,1050893,2772355
R247,R178,01-00-03,6,IRT,09/01/2022,13:00:00,REGULAR,1050919,2772567
R247,R178,01-00-03,6,IRT,09/01/2022,17:00:00,REGULAR,1051021,2772707
R247,R178,01-00-03,6,IRT,09/01/2022,21:00:00,REGULAR,1051103,2772836
R247,R178,01-03-00,6,IRT,09/01/2022,01:00:00,REGULAR,833259,3660294
R247,R178,01-03-00,6,IRT,09/01/2022,05:00:00,REGULAR,833260,3660301
R247,R178,01-03-00,6,IRT,09/01/2022,09:00:00,REGULAR,833268,3660734
R247,R178,01-03-00,6,IRT,09/01/2022,13:00:00,REGULAR,833286,3661159
R247,R178,01-03-00,6,IRT,09/01/2022,17:00:00,REGULAR,833387,3661442
R247,R178,01-03-00,6,IRT,09/01/2022,21:00:00,REGULAR,833460,3661709
R247,R178,01-03-01,6,IRT,09/01/2022,01:00:00,REGULAR,21845,129001
R247,R178,01-03-01,6,IRT,09/01/2022,05:00:00,REGULAR,21847,129008
R247,R178,01-03-01,6,IRT,09/01/2022,09:00:00,REGULAR,21866,129489
R247,R178,01-03-01,6,IRT,09/01/2022,13:00:00,REGULAR,21900,129988
R247,R178,01-03-01,6,IRT,09/01/2022,17:00:00,REGULAR,22009,130336
R247,R178,01-03-01,6,IRT,09/01/2022,21:00:00,REGULAR,22084,130663
R247,R178,01-03-02,6,IRT,09/01/2022,01:00:00,REGULAR,24304,256838
R247,R178,01-03-02,6,IRT,09/01/2022,05:00:00,REGULAR,24307,256867
R247,R178,01-03-02,6,IRT,09/01/2022,09:00:00,REGULAR,24324,257664
R247,R178,01-03-02,6,IRT,09/01/2022,13:00:00,REGULAR,24358,258678
R247,R178,01-03-02,6,IRT,09/01/2022,17:00:00,REGULAR,24471,259380
R247,R178,01-03-02,6,IRT,09/01/2022,21:00:00,REGULAR,24567,260035
R248,R178,00-00-00,6,IRT,09/01/2022,01:00:00,REGULAR,4517078,2400452
R248,R178,00-00-00,6,IRT,09/01/2022,05:00:00,REGULAR,4517080,2400460
R248,R178,00-00-00,6,IRT,09/01/2022,07:46:49,REGULAR,4517136,2400601
R248,R178,00-00-00,6,IRT,09/01/2022,09:00:00,REGULAR,4517217,2400794
R248,R178,00-00-00,6,IRT,09/01/2022,13:00:00,REGULAR,4517401,2400991
R248,R178,00-00-00,6,IRT,09/01/2022,17:00:00,REGULAR,4517780,2401167
R248,R178,00-00-00,6,IRT,09/01/2022,21:00:00,REGULAR,4518077,2401246
R248,R178,00-00-01,6,IRT,09/01/2022,01:00:00,REGULAR,19068628,3670504
R248,R178,00-00-01,6,IRT,09/01/2022,05:00:00,REGULAR,19068632,3670513
R248,R178,00-00-01,6,IRT,09/01/2022,07:46:49,REGULAR,19068673,3670622
R248,R178,00-00-01,6,IRT,09/01/2022,09:00:00,REGULAR,19068745,3670713
R248,R178,00-00-01,6,IRT,09/01/2022,13:00:00,REGULAR,19068970,3670862
R248,R178,00-00-01,6,IRT,09/01/2022,17:00:00,REGULAR,19069425,3670989
R248,R178,00-00-01,6,IRT,09/01/2022,21:00:00,REGULAR,19069772,3671052
R248,R178,00-00-02,6,IRT,09/01/2022,01:00:00,REGULAR,556513,225225
R248,R178,00-00-02,6,IRT,09/01/2022,05:00:00,REGULAR,556516,225231
R248,R178,00-00-02,6,IRT,09/01/2022,07:46:49,REGULAR,556549,225324
R248,R178,00-00-02,6,IRT,09/01/2022,09:00:00,REGULAR,556618,225399
R248,R178,00-00-02,6,IRT,09/01/2022,13:00:00,REGULAR,556799,225511
R248,R178,00-00-02,6,IRT,09/01/2022,17:00:00,REGULAR,557229,225582
R248,R178,00-00-02,6,IRT,09/01/2022,21:00:00,REGULAR,557488,225615
R248,R178,00-00-03,6,IRT,09/01/2022,01:00:00,REGULAR,18069884,2689802
R248,R178,00-00-03,6,IRT,09/01/2022,05:00:00,REGULAR,18069886,2689810
R248,R178,00-00-03,6,IRT,09/01/2022,07:46:49,REGULAR,18069907,2689883
R248,R178,00-00-03,6,IRT,09/01/2022,09:00:00,REGULAR,18069948,2689969
R248,R178,00-00-03,6,IRT,09/01/2022,13:00:00,REGULAR,18070096,2690050
R248,R178,00-00-03,6,IRT,09/01/2022,17:00:00,REGULAR,18070410,2690116
R248,R178,00-00-03,6,IRT,09/01/2022,21:00:00,REGULAR,18070630,2690156
R248,R178,00-00-04,6,IRT,09/01/2022,01:00:00,REGULAR,18256491,4792962
R248,R178,00-00-04,6,IRT,09/01/2022,05:00:00,REGULAR,18256492,4792966
R248,R178,00-00-04,6,IRT,09/01/2022,07:46:49,REGULAR,18256504,4793025
R248,R178,00-00-04,6,IRT,09/01/2022,09:00:00,REGULAR,18256530,4793060
R248,R178,00-00-04,6,IRT,09/01/2022,13:00:00,REGULAR,18256598,4793110
R248,R178,00-00-04,6,IRT,09/01/2022,17:00:00,REGULAR,18256810,4793160
R248,R178,00-00-04,6,IRT,09/01/2022,21:00:00,REGULAR,18256970,4793178
R248,R178,00-00-05,6,IRT,09/01/2022,01:00:00,REGULAR,15760370,6371118
R248,R178,00-00-05,6,IRT,09/01/2022,05:00:00,REGULAR,15760370,6371123
R248,R178,00-00-05,6,IRT,09/01/2022,07:46:49,REGULAR,15760386,6371228
R248,R178,00-00-05,6,IRT,09/01/2022,09:00:00,REGULAR,15760411,6371376
R248,R178,00-00-05,6,IRT,09/01/2022,13:00:00,REGULAR,15760507,6371577
R248,R178,00-00-05,6,IRT,09/01/2022,17:00:00,REGULAR,15760793,6371758
R248,R178,00-00-05,6,IRT,09/01/2022,21:00:00,REGULAR,15761002,6371887
R248,R178,00-00-06,6,IRT,09/01/2022,01:00:00,REGULAR,22962089,6110620
R248,R178,00-00-06,6,IRT,09/01/2022,05:00:00,REGULAR,22962093,6110627
R248,R178,00-00-06,6,IRT,09/01/2022,07:46:49,REGULAR,22962123,6110761
R248,R178,00-00-06,6,IRT,09/01/2022,09:00:00,REGULAR,22962171,6110912
R248,R178,00-00-06,6,IRT,09/01/2022,13:00:00,REGULAR,22962326,6111095
R248,R178,00-00-06,6,IRT,09/01/2022,17:00:00,REGULAR,22962689,6111233
R248,R178,00-00-06,6,IRT,09/01/2022,21:00:00,REGULAR,22962989,6111317
R248,R178,00-00-07,6,IRT,09/01/2022,01:00:00,REGULAR,12978458,2257639
R248,R178,00-00-07,6,IRT,09/01/2022,05:00:00,REGULAR,12978463,2257645
R248,R178,00-00-07,6,IRT,09/01/2022,07:46:49,REGULAR,12978518,2257788
R248,R178,00-00-07,6,IRT,09/01/2022,09:00:00,REGULAR,12978603,2257900
R248,R178,00-00-07,6,IRT,09/01/2022,13:00:00,REGULAR,12978828,2258025
R248,R178,00-00-07,6,IRT,09/01/2022,17:00:00,REGULAR,12979265,2258122
R248,R178,00-00-07,6,IRT,09/01/2022,21:00:00,REGULAR,12979655,2258164
C024,R214,00-00-00,R,BMT,08/31/2022,00:00:00,REGULAR,9528308,2164185
C024,R214,00-00-00,R,BMT,08/31/2022,04:00:00,REGULAR,9528313,2164199
C024,R214,00-00-00,R,BMT,08/31/2022,08:00:00,REGULAR,9528573,2164207
C024,R214,00-00-00,R,BMT,08/31/2022,12:00:00,REGULAR,9528876,2164240
C024,R214,00-00-00,R,BMT,08/31/2022,16:00:00,REGULAR,9529028,2164305
C024,R214,00-00-00,R,BMT,08/31/2022,20:00:00,REGULAR,9529166,2164395
C024,R214,00-00-01,R,BMT,08/31/2022,00:00:00,REGULAR,7430360,2926172
C024,R214,00-00-01,R,BMT,08/31/2022,04:00:00,REGULAR,7430363,2926179
C024,R214,00-00-01,R,BMT,08/31/2022,08:00:00,REGULAR,7430476,2926185
C024,R214,00-00-01,R,BMT,08/31/2022,12:00:00,REGULAR,7430625,2926203
C024,R214,00-00-01,R,BMT,08/31/2022,16:00:00,REGULAR,7430706,2926237
C024,R214,00-00-01,R,BMT,08/31/2022,20:00:00,REGULAR,7430766,2926346
C024,R214,00-00-02,R,BMT,08/31/2022,00:00:00,REGULAR,6424967,4338282
C024,R214,00-00-02,R,BMT,08/31/2022,04:00:00,REGULAR,6424970,4338296
C024,R214,00-00-02,R,BMT,08/31/2022,08:00:00,REGULAR,6425050,4338314
C024,R214,00-00-02,R,BMT,08/31/2022,12:00:00,REGULAR,6425136,4338359
C024,R214,00-00-02,R,BMT,08/31/2022,16:00:00,REGULAR,6425176,4338414
C024,R214,00-00-02,R,BMT,08/31/2022,20:00:00,REGULAR,6425223,4338530
C024,R214,00-00-03,R,BMT,08/31/2022,00:00:00,REGULAR,10559451,9789268
C024,R214,00-00-03,R,BMT,08/31/2022,04:00:00,REGULAR,10559456,9789301
C024,R214,00-00-03,R,BMT,08/31/2022,08:00:00,REGULAR,10559625,9789329
C024,R214,00-00-03,R,BMT,08/31/2022,12:00:00,REGULAR,10559853,9789428
C024,R214,00-00-03,R,BMT,08/31/2022,16:00:00,REGULAR,10559960,9789558
C024,R214,00-00-03,R,BMT,08/31/2022,20:00:00,REGULAR,10560060,9789842
R247,R178,01-00-00,6,IRT,08/31/2022,01:00:00,REGULAR,1090748,1158441
R247,R178,01-00-00,6,IRT,08/31/2022,05:00:00,REGULAR,1090750,1158474
R247,R178,01-00-00,6,IRT,08/31/2022,09:00:00,REGULAR,1090785,1159203
R247,R178,01-00-00,6,IRT,08/31/2022,13:00:00,REGULAR,1090848,1159855
R247,R178,01-00-00,6,IRT,08/31/2022,17:00:00,REGULAR,1091030,1160429
R247,R178,01-00-00,6,IRT,08/31/2022,21:00:00,REGULAR,1091148,1161081
R247,R178,01-00-01,6,IRT,08/31/2022,01:00:00,REGULAR,7842708,27689368
R247,R178,01-00-01,6,IRT,08/31/2022,05:00:00,REGULAR,7842717,27689386
R247,R178,01-00-01,6,IRT,08/31/2022,09:00:00,REGULAR,7842758,27689870
R247,R178,01-00-01,6,IRT,08/31/2022,13:00:00,REGULAR,7842800,27690247
R247,R178,01-00-01,6,IRT,08/31/2022,17:00:00,REGULAR,7842976,27690619
R247,R178,01-00-01,6,IRT,08/31/2022,21:00:00,REGULAR,7843145,27690957
R247,R178,01-00-02,6,IRT,08/31/2022,01:00:00,REGULAR,1469943,2905972
R247,R178,01-00-02,6,IRT,08/31/2022,05:00:00,REGULAR,1469948,2905978
R247,R178,01-00-02,6,IRT,08/31/2022,09:00:00,REGULAR,1469980,2906365
R247,R178,01-00-02,6,IRT,08/31/2022,13:00:00,REGULAR,1470022,2906602
R247,R178,01-00-02,6,IRT,08/31/2022,17:00:00,REGULAR,1470173,2906774
R247,R178,01-00-02,6,IRT,08/31/2022,21:00:00,REGULAR,1470290,2906965
R247,R178,01-00-03,6,IRT,08/31/2022,01:00:00,REGULAR,1050637,2771172
R247,R178,01-00-03,6,IRT,08/31/2022,05:00:00,REGULAR,1050637,2771180
R247,R178,01-00-03,6,IRT,08/31/2022,09:00:00,REGULAR,1050648,2771487
R247,R178,01-00-03,6,IRT,08/31/2022,13:00:00,REGULAR,1050664,2771704
R247,R178,01-00-03,6,IRT,08/31/2022,17:00:00,REGULAR,1050777,2771833
R247,R178,01-00-03,6,IRT,08/31/2022,21:00:00,REGULAR,1050849,2771973
R247,R178,01-03-00,6,IRT,08/31/2022,01:00:00,REGULAR,833062,3658835
R247,R178,01-03-00,6,IRT,08/31/2022,05:00:00,REGULAR,833063,3658843
R247,R178,01-03-00,6,IRT,08/31/2022,09:00:00,REGULAR,833074,3659307
R247,R178,01-03-00,6,IRT,08/31/2022,13:00:00,REGULAR,833089,3659659
R247,R178,01-03-00,6,IRT,08/31/2022,17:00:00,REGULAR,833176,3659921
R247,R178,01-03-00,6,IRT,08/31/2022,21:00:00,REGULAR,833236,3660198
R247,R178,01-03-01,6,IRT,08/31/2022,01:00:00,REGULAR,21545,127304
R247,R178,01-03-01,6,IRT,08/31/2022,05:00:00,REGULAR,21548,127311
R247,R178,01-03-01,6,IRT,08/31/2022,09:00:00,REGULAR,21561,127800
R247,R178,01-03-01,6,IRT,08/31/2022,13:00:00,REGULAR,21589,128234
R247,R178,01-03-01,6,IRT,08/31/2022,17:00:00,REGULAR,21716,128562
R247,R178,01-03-01,6,IRT,08/31/2022,21:00:00,REGULAR,21810,128901
R247,R178,01-03-02,6,IRT,08/31/2022,01:00:00,REGULAR,23962,253355
R247,R178,01-03-02,6,IRT,08/31/2022,05:00:00,REGULAR,23964,253375
R247,R178,01-03-02,6,IRT,08/31/2022,09:00:00,REGULAR,23982,254211
R247,R178,01-03-02,6,IRT,08/31/2022,13:00:00,REGULAR,24028,255153
R247,R178,01-03-02,6,IRT,08/31/2022,17:00:00,REGULAR,24159,255856
R247,R178,01-03-02,6,IRT,08/31/2022,21:00:00,REGULAR,24261,256607
R248,R178,00-00-00,6,IRT,08/31/2022,01:00:00,REGULAR,4515995,2399602
R248,R178,00-00-00,6,IRT,08/31/2022,05:00:00,REGULAR,4515999,2399612
R248,R178,00-00-00,6,IRT,08/31/2022,09:00:00,REGULAR,4516135,2399946
R248,R178,00-00-00,6,IRT,08/31/2022,13:00:00,REGULAR,4516320,2400150
R248,R178,00-00-00,6,IRT,08/31/2022,17:00:00,REGULAR,4516677,2400348
R248,R178,00-00-00,6,IRT,08/31/2022,21:00:00,REGULAR,4516991,2400435
R248,R178,00-00-01,6,IRT,08/31/2022,01:00:00,REGULAR,19067514,3669908
R248,R178,00-00-01,6,IRT,08/31/2022,05:00:00,REGULAR,19067517,3669912
R248,R178,00-00-01,6,IRT,08/31/2022,09:00:00,REGULAR,19067665,3670128
R248,R178,00-00-01,6,IRT,08/31/2022,13:00:00,REGULAR,19067879,3670276
R248,R178,00-00-01,6,IRT,08/31/2022,17:00:00,REGULAR,19068266,3670410
R248,R178,00-00-01,6,IRT,08/31/2022,21:00:00,REGULAR,19068548,3670484
R248,R178,00-00-02,6,IRT,08/31/2022,01:00:00,REGULAR,555459,224812
R248,R178,00-00-02,6,IRT,08/31/2022,05:00:00,REGULAR,555462,224820
R248,R178,00-00-02,6,IRT,08/31/2022,09:00:00,REGULAR,555587,224991
R248,R178,00-00-02,6,IRT,08/31/2022,13:00:00,REGULAR,555761,225098
R248,R178,00-00-02,6,IRT,08/31/2022,17:00:00,REGULAR,556171,225174
R248,R178,00-00-02,6,IRT,08/31/2022,21:00:00,REGULAR,556453,225209
R248,R178,00-00-03,6,IRT,08/31/2022,01:00:00,REGULAR,18069047,2689425
R248,R178,00-00-03,6,IRT,08/31/2022,05:00:00,REGULAR,18069047,2689429
R248,R178,00-00-03,6,IRT,08/31/2022,09:00:00,REGULAR,18069116,2689608
R248,R178,00-00-03,6,IRT,08/31/2022,13:00:00,REGULAR,18069265,2689695
R248,R178,00-00-03,6,IRT,08/31/2022,17:00:00,REGULAR,18069603,2689758
R248,R178,00-00-03,6,IRT,08/31/2022,21:00:00,REGULAR,18069839,2689794
R248,R178,00-00-04,6,IRT,08/31/2022,01:00:00,REGULAR,18256038,4792737
R248,R178,00-00-04,6,IRT,08/31/2022,05:00:00,REGULAR,18256038,4792737
R248,R178,00-00-04,6,IRT,08/31/2022,09:00:00,REGULAR,18256080,4792849
R248,R178,00-00-04,6,IRT,08/31/2022,13:00:00,REGULAR,18256160,4792893
R248,R178,00-00-04,6,IRT,08/31/2022,17:00:00,REGULAR,18256351,4792941
R248,R178,00-00-04,6,IRT,08/31/2022,21:00:00,REGULAR,18256465,4792957
R248,R178,00-00-05,6,IRT,08/31/2022,01:00:00,REGULAR,15759732,6370385
R248,R178,00-00-05,6,IRT,08/31/2022,05:00:00,REGULAR,15759733,6370387
R248,R178,00-00-05,6,IRT,08/31/2022,09:00:00,REGULAR,15759785,6370644
R248,R178,00-00-05,6,IRT,08/31/2022,13:00:00,REGULAR,15759867,6370825
R248,R178,00-00-05,6,IRT,08/31/2022,17:00:00,REGULAR,15760135,6370988
R248,R178,00-00-05,6,IRT,08/31/2022,21:00:00,REGULAR,15760336,6371098
R248,R178,00-00-06,6,IRT,08/31/2022,01:00:00,REGULAR,22961154,6109842
R248,R178,00-00-06,6,IRT,08/31/2022,05:00:00,REGULAR,22961157,6109847
R248,R178,00-00-06,6,IRT,08/31/2022,09:00:00,REGULAR,22961231,6110140
R248,R178,00-00-06,6,IRT,08/31/2022,13:00:00,REGULAR,22961394,6110334
R248,R178,00-00-06,6,IRT,08/31/2022,17:00:00,REGULAR,22961755,6110510
R248,R178,00-00-06,6,IRT,08/31/2022,21:00:00,REGULAR,22962032,6110596
R248,R178,00-00-07,6,IRT,08/31/2022,01:00:00,REGULAR,12977225,2257097
R248,R178,00-00-07,6,IRT,08/31/2022,05:00:00,REGULAR,12977227,2257106
R248,R178,00-00-07,6,IRT,08/31/2022,09:00:00,REGULAR,12977375,2257355
R248,R178,00-00-07,6,IRT,08/31/2022,13:00:00,REGULAR,12977594,2257476
R248,R178,00-00-07,6,IRT,08/31/2022,17:00:00,REGULAR,12978035,2257555
R248,R178,00-00-07,6,IRT,08/31/2022,21:00:00,REGULAR,12978389,2257620
C024,R214,00-00-00,R,BMT,08/30/2022,00:00:00,REGULAR,9527471,2163942
C024,R214,00-00-00,R,BMT,08/30/2022,04:00:00,REGULAR,9527475,2163956
C024,R214,00-00-00,R,BMT,08/30/2022,08:00:00,REGULAR,9527714,2163965
C024,R214,00-00-00,R,BMT,08/30/2022,12:00:00,REGULAR,9528009,2163998
C024,R214,00-00-00,R,BMT,08/30/2022,16:00:00,REGULAR,9528149,2164051
C024,R214,00-00-00,R,BMT,08/30/2022,20:00:00,REGULAR,9528278,2164144
C024,R214,00-00-01,R,BMT,08/30/2022,00:00:00,REGULAR,7429952,2925965
C024,R214,00-00-01,R,BMT,08/30/2022,04:00:00,REGULAR,7429954,2925973
C024,R214,00-00-01,R,BMT,08/30/2022,08:00:00,REGULAR,7430072,2925980
C024,R214,00-00-01,R,BMT,08/30/2022,12:00:00,REGULAR,7430207,2926015
C024,R214,00-00-01,R,BMT,08/30/2022,16:00:00,REGULAR,7430298,2926058
C024,R214,00-00-01,R,BMT,08/30/2022,20:00:00,REGULAR,7430343,2926136
C024,R214,00-00-02,R,BMT,08/30/2022,00:00:00,REGULAR,6424657,4338009
C024,R214,00-00-02,R,BMT,08/30/2022,04:00:00,REGULAR,6424658,4338016
C024,R214,00-00-02,R,BMT,08/30/2022,08:00:00,REGULAR,6424747,4338028
C024,R214,00-00-02,R,BMT,08/30/2022,12:00:00,REGULAR,6424849,4338066
C024,R214,00-00-02,R,BMT,08/30/2022,16:00:00,REGULAR,6424900,4338118
C024,R214,00-00-02,R,BMT,08/30/2022,20:00:00,REGULAR,6424952,4338240
C024,R214,00-00-03,R,BMT,08/30/2022,00:00:00,REGULAR,10558789,9788630
C024,R214,00-00-03,R,BMT,08/30/2022,04:00:00,REGULAR,10558795,9788652
C024,R214,00-00-03,R,BMT,08/30/2022,08:00:00,REGULAR,10558993,9788686
C024,R214,00-00-03,R,BMT,08/30/2022,12:00:00,REGULAR,10559192,9788769
C024,R214,00-00-03,R,BMT,08/30/2022,16:00:00,REGULAR,10559303,9788892
C024,R214,00-00-03,R,BMT,08/30/2022,20:00:00,REGULAR,10559408,9789151
R247,R178,01-00-00,6,IRT,08/30/2022,01:00:00,REGULAR,1090300,1155386
R247,R178,01-00-00,6,IRT,08/30/2022,05:00:00,REGULAR,1090306,1155410
R247,R178,01-00-00,6,IRT,08/30/2022,09:00:00,REGULAR,1090344,1156114
R247,R178,01-00-00,6,IRT,08/30/2022,13:00:00,REGULAR,1090410,1156928
R247,R178,01-00-00,6,IRT,08/30/2022,17:00:00,REGULAR,1090577,1157558
R247,R178,01-00-00,6,IRT,08/30/2022,21:00:00,REGULAR,1090698,1158243
R247,R178,01-00-01,6,IRT,08/30/2022,01:00:00,REGULAR,7842255,27687582
R247,R178,01-00-01,6,IRT,08/30/2022,05:00:00,REGULAR,7842266,27687591
R247,R178,01-00-01,6,IRT,08/30/2022,09:00:00,REGULAR,7842298,27688080
R247,R178,01-00-01,6,IRT,08/30/2022,13:00:00,REGULAR,7842343,27688523
R247,R178,01-00-01,6,IRT,08/30/2022,17:00:00,REGULAR,7842517,27688870
R247,R178,01-00-01,6,IRT,08/30/2022,21:00:00,REGULAR,7842663,27689260
R247,R178,01-00-02,6,IRT,08/30/2022,01:00:00,REGULAR,1469560,2904932
R247,R178,01-00-02,6,IRT,08/30/2022,05:00:00,REGULAR,1469562,2904935
R247,R178,01-00-02,6,IRT,08/30/2022,09:00:00,REGULAR,1469580,2905309
R247,R178,01-00-02,6,IRT,08/30/2022,13:00:00,REGULAR,1469619,2905568
R247,R178,01-00-02,6,IRT,08/30/2022,17:00:00,REGULAR,1469781,2905726
R247,R178,01-00-02,6,IRT,08/30/2022,21:00:00,REGULAR,1469908,2905925
R247,R178,01-00-03,6,IRT,08/30/2022,01:00:00,REGULAR,1050397,2770243
R247,R178,01-00-03,6,IRT,08/30/2022,05:00:00,REGULAR,1050398,2770249
R247,R178,01-00-03,6,IRT,08/30/2022,09:00:00,REGULAR,1050416,2770585
R247,R178,01-00-03,6,IRT,08/30/2022,13:00:00,REGULAR,1050448,2770825
R247,R178,01-00-03,6,IRT,08/30/2022,17:00:00,REGULAR,1050552,2770972
R247,R178,01-00-03,6,IRT,08/30/2022,21:00:00,REGULAR,1050618,2771138
R247,R178,01-03-00,6,IRT,08/30/2022,01:00:00,REGULAR,832832,3657413
R247,R178,01-03-00,6,IRT,08/30/2022,05:00:00,REGULAR,832834,3657417
R247,R178,01-03-00,6,IRT,08/30/2022,09:00:00,REGULAR,832852,3657863
R247,R178,01-03-00,6,IRT,08/30/2022,13:00:00,REGULAR,832876,3658269
R247,R178,01-03-00,6,IRT,08/30/2022,17:00:00,REGULAR,832968,3658528
R247,R178,01-03-00,6,IRT,08/30/2022,21:00:00,REGULAR,833037,3658775
R247,R178,01-03-01,6,IRT,08/30/2022,01:00:00,REGULAR,21261,125631
R247,R178,01-03-01,6,IRT,08/30/2022,05:00:00,REGULAR,21263,125637
R247,R178,01-03-01,6,IRT,08/30/2022,09:00:00,REGULAR,21277,126100
R247,R178,01-03-01,6,IRT,08/30/2022,13:00:00,REGULAR,21308,126564
R247,R178,01-03-01,6,IRT,08/30/2022,17:00:00,REGULAR,21414,126887
R247,R178,01-03-01,6,IRT,08/30/2022,21:00:00,REGULAR,21503,127231
R247,R178,01-03-02,6,IRT,08/30/2022,01:00:00,REGULAR,23673,249991
R247,R178,01-03-02,6,IRT,08/30/2022,05:00:00,REGULAR,23673,250014
R247,R178,01-03-02,6,IRT,08/30/2022,09:00:00,REGULAR,23694,250765
R247,R178,01-03-02,6,IRT,08/30/2022,13:00:00,REGULAR,23726,251713
R247,R178,01-03-02,6,IRT,08/30/2022,17:00:00,REGULAR,23832,252438
R247,R178,01-03-02,6,IRT,08/30/2022,21:00:00,REGULAR,23922,253163
R248,R178,00-00-00,6,IRT,08/30/2022,01:00:00,REGULAR,4514875,2398802
R248,R178,00-00-00,6,IRT,08/30/2022,05:00:00,REGULAR,4514880,2398814
R248,R178,00-00-00,6,IRT,08/30/2022,09:00:00,REGULAR,4515000,2399091
R248,R178,00-00-00,6,IRT,08/30/2022,13:00:00,REGULAR,4515181,2399294
R248,R178,00-00-00,6,IRT,08/30/2022,17:00:00,REGULAR,4515576,2399478
R248,R178,00-00-00,6,IRT,08/30/2022,21:00:00,REGULAR,4515912,2399576
R248,R178,00-00-01,6,IRT,08/30/2022,01:00:00,REGULAR,19066342,3669303
R248,R178,00-00-01,6,IRT,08/30/2022,05:00:00,REGULAR,19066343,3669311
