C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
C024,R214,00-00-02,77 ST,R,BMT,02/17/2021,07:00:00,REGULAR,6275216,4213591
C024,R214,00-00-02,77 ST,R,BMT,02/17/2021,11:00:00,REGULAR,6275311,4213630
C024,R214,00-00-02,77 ST,R,BMT,02/17/2021,15:00:00,REGULAR,6275361,4213671
C024,R214,00-00-02,77 ST,R,BMT,02/17/2021,19:00:00,REGULAR,6275415,4213777
C024,R214,00-00-02,77 ST,R,BMT,02/17/2021,23:00:00,REGULAR,6275426,4213816
C024,R214,00-00-03,77 ST,R,BMT,02/17/2021,03:00:00,REGULAR,10228579,9493954
C024,R214,00-00-03,77 ST,R,BMT,02/17/2021,07:00:00,REGULAR,10228657,9493965
C024,R214,00-00-03,77 ST,R,BMT,02/17/2021,11:00:00,REGULAR,10228844,9494067
C024,R214,00-00-03,77 ST,R,BMT,02/17/2021,15:00:00,REGULAR,10228977,9494180
C024,R214,00-00-03,77 ST,R,BMT,02/17/2021,19:00:00,REGULAR,10229102,9494392
C024,R214,00-00-03,77 ST,R,BMT,02/17/2021,23:00:00,REGULAR,10229138,9494504
R247,R178,01-00-00,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,2800601,11880149
R247,R178,01-00-00,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,2800605,11880153
R247,R178,01-00-00,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,2800635,11880506
R247,R178,01-00-00,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,2800701,11881148
R247,R178,01-00-00,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,2800875,11881495
R247,R178,01-00-00,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,2801099,11881768
R247,R178,01-00-01,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,7589757,26975457
R247,R178,01-00-01,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,7589762,26975457
R247,R178,01-00-01,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,7589785,26975682
R247,R178,01-00-01,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,7589832,26976008
R247,R178,01-00-01,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,7589964,26976154
R247,R178,01-00-01,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,7590144,26976290
R247,R178,01-00-02,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,1268992,2485965
R247,R178,01-00-02,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,1268999,2485965
R247,R178,01-00-02,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,1269019,2486159
R247,R178,01-00-02,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,1269048,2486441
R247,R178,01-00-02,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,1269167,2486538
R247,R178,01-00-02,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,1269330,2486596
R247,R178,01-00-03,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,921082,2406420
R247,R178,01-00-03,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,921085,2406420
R247,R178,01-00-03,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,921095,2406596
R247,R178,01-00-03,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,921122,2406844
R247,R178,01-00-03,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,921189,2406932
R247,R178,01-00-03,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,921301,2406989
R247,R178,01-03-00,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,705305,3034054
R247,R178,01-03-00,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,705307,3034055
R247,R178,01-03-00,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,705316,3034279
R247,R178,01-03-00,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,705338,3034662
R247,R178,01-03-00,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,705412,3034836
R247,R178,01-03-00,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,705510,3034954
R247,R178,01-03-01,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,1081503,4266623
R247,R178,01-03-01,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,1081505,4266623
R247,R178,01-03-01,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,1081513,4266852
R247,R178,01-03-01,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,1081544,4267274
R247,R178,01-03-01,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,1081622,4267471
R247,R178,01-03-01,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,1081748,4267627
R247,R178,01-03-02,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,1998229,16827833
R247,R178,01-03-02,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,1998233,16827837
R247,R178,01-03-02,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,1998244,16828218
R247,R178,01-03-02,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,1998273,16829097
R247,R178,01-03-02,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,1998376,16829553
R247,R178,01-03-02,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,1998500,16829894
R248,R178,00-00-00,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,3923605,2003876
R248,R178,00-00-00,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,3923608,2003877
R248,R178,00-00-00,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,3923642,2004045
R248,R178,00-00-00,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,3923776,2004270
R248,R178,00-00-00,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,3924028,2004390
R248,R178,00-00-00,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,3924441,2004470
R248,R178,00-00-01,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,18434174,3394712
R248,R178,00-00-01,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,18434176,3394712
R248,R178,00-00-01,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,18434215,3394828
R248,R178,00-00-01,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,18434377,3395012
R248,R178,00-00-01,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,18434705,3395107
R248,R178,00-00-01,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,18435132,3395177
R248,R178,00-00-02,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,23156,9404
R248,R178,00-00-02,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,23157,9404
R248,R178,00-00-02,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,23199,9500
R248,R178,00-00-02,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,23344,9653
R248,R178,00-00-02,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,23617,9743
R248,R178,00-00-02,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,24013,9784
R248,R178,00-00-03,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,17629365,2519381
R248,R178,00-00-03,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,17629367,2519381
R248,R178,00-00-03,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,17629391,2519451
R248,R178,00-00-03,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,17629501,2519556
R248,R178,00-00-03,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,17629749,2519593
R248,R178,00-00-03,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,17630086,2519616
R248,R178,00-00-04,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,18008191,4684801
R248,R178,00-00-04,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,18008192,4684801
R248,R178,00-00-04,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,18008210,4684860
R248,R178,00-00-04,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,18008266,4684929
R248,R178,00-00-04,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,18008402,4684959
R248,R178,00-00-04,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,18008585,4684981
R248,R178,00-00-05,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,15416501,6046831
R248,R178,00-00-05,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,15416501,6046831
R248,R178,00-00-05,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,15416519,6046928
R248,R178,00-00-05,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,15416581,6047110
R248,R178,00-00-05,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,15416758,6047236
R248,R178,00-00-05,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,15417040,6047317
R248,R178,00-00-06,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,22466737,5759656
R248,R178,00-00-06,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,22466737,5759656
R248,R178,00-00-06,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,22466768,5759765
R248,R178,00-00-06,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,22466894,5759970
R248,R178,00-00-06,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,22467167,5760100
R248,R178,00-00-06,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,22467536,5760181
R248,R178,00-00-07,77 ST,6,IRT,02/17/2021,00:00:00,REGULAR,12354485,1989747
R248,R178,00-00-07,77 ST,6,IRT,02/17/2021,04:00:00,REGULAR,12354487,1989748
R248,R178,00-00-07,77 ST,6,IRT,02/17/2021,08:00:00,REGULAR,12354527,1989891
R248,R178,00-00-07,77 ST,6,IRT,02/17/2021,12:00:00,REGULAR,12354705,1990088
R248,R178,00-00-07,77 ST,6,IRT,02/17/2021,16:00:00,REGULAR,12355039,1990176
R248,R178,00-00-07,77 ST,6,IRT,02/17/2021,20:00:00,REGULAR,12355508,1990214
C024,R214,00-00-00,77 ST,R,BMT,02/16/2021,03:00:00,REGULAR,9099374,2055370
C024,R214,00-00-00,77 ST,R,BMT,02/16/2021,07:00:00,REGULAR,9099491,2055376
C024,R214,00-00-00,77 ST,R,BMT,02/16/2021,11:00:00,REGULAR,9099781,2055396
C024,R214,00-00-00,77 ST,R,BMT,02/16/2021,15:00:00,REGULAR,9099929,2055431
C024,R214,00-00-00,77 ST,R,BMT,02/16/2021,19:00:00,REGULAR,9100063,2055485
C024,R214,00-00-00,77 ST,R,BMT,02/16/2021,23:00:00,REGULAR,9100114,2055512
C024,R214,00-00-01,77 ST,R,BMT,02/16/2021,03:00:00,REGULAR,7222741,2834456
C024,R214,00-00-01,77 ST,R,BMT,02/16/2021,07:00:00,REGULAR,7222801,2834461
C024,R214,00-00-01,77 ST,R,BMT,02/16/2021,11:00:00,REGULAR,7222940,2834485
C024,R214,00-00-01,77 ST,R,BMT,02/16/2021,15:00:00,REGULAR,7223022,2834512
C024,R214,00-00-01,77 ST,R,BMT,02/16/2021,19:00:00,REGULAR,7223106,2834575
C024,R214,00-00-01,77 ST,R,BMT,02/16/2021,23:00:00,REGULAR,7223120,2834604
C024,R214,00-00-02,77 ST,R,BMT,02/16/2021,03:00:00,REGULAR,6274935,4213364
C024,R214,00-00-02,77 ST,R,BMT,02/16/2021,07:00:00,REGULAR,6274965,4213369
C024,R214,00-00-02,77 ST,R,BMT,02/16/2021,11:00:00,REGULAR,6275063,4213396
C024,R214,00-00-02,77 ST,R,BMT,02/16/2021,15:00:00,REGULAR,6275108,4213441
C024,R214,00-00-02,77 ST,R,BMT,02/16/2021,19:00:00,REGULAR,6275170,4213530
C024,R214,00-00-02,77 ST,R,BMT,02/16/2021,23:00:00,REGULAR,6275183,4213574
C024,R214,00-00-03,77 ST,R,BMT,02/16/2021,03:00:00,REGULAR,10228086,9493411
C024,R214,00-00-03,77 ST,R,BMT,02/16/2021,07:00:00,REGULAR,10228148,9493425
C024,R214,00-00-03,77 ST,R,BMT,02/16/2021,11:00:00,REGULAR,10228329,9493518
C024,R214,00-00-03,77 ST,R,BMT,02/16/2021,15:00:00,REGULAR,10228423,9493625
C024,R214,00-00-03,77 ST,R,BMT,02/16/2021,19:00:00,REGULAR,10228529,9493841
C024,R214,00-00-03,77 ST,R,BMT,02/16/2021,23:00:00,REGULAR,10228575,9493933
R247,R178,01-00-00,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,2800089,11878595
R247,R178,01-00-00,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,2800096,11878597
R247,R178,01-00-00,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,2800121,11878936
R247,R178,01-00-00,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,2800170,11879550
R247,R178,01-00-00,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,2800302,11879859
R247,R178,01-00-00,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,2800521,11880089
R247,R178,01-00-01,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,7589286,26974553
R247,R178,01-00-01,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,7589292,26974557
R247,R178,01-00-01,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,7589320,26974776
R247,R178,01-00-01,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,7589370,26975140
R247,R178,01-00-01,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,7589519,26975316
R247,R178,01-00-01,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,7589697,26975431
R247,R178,01-00-02,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,1268668,2485404
R247,R178,01-00-02,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,1268671,2485405
R247,R178,01-00-02,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,1268682,2485554
R247,R178,01-00-02,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,1268714,2485782
R247,R178,01-00-02,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,1268804,2485860
R247,R178,01-00-02,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,1268942,2485947
R247,R178,01-00-03,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,920851,2405886
R247,R178,01-00-03,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,920853,2405887
R247,R178,01-00-03,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,920871,2406056
R247,R178,01-00-03,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,920892,2406258
R247,R178,01-00-03,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,920951,2406343
R247,R178,01-00-03,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,921045,2406403
R247,R178,01-03-00,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,705114,3033209
R247,R178,01-03-00,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,705114,3033209
R247,R178,01-03-00,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,705118,3033395
R247,R178,01-03-00,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,705138,3033776
R247,R178,01-03-00,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,705190,3033914
R247,R178,01-03-00,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,705282,3034022
R247,R178,01-03-01,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,1081238,4265665
R247,R178,01-03-01,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,1081239,4265667
R247,R178,01-03-01,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,1081246,4265872
R247,R178,01-03-01,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,1081275,4266256
R247,R178,01-03-01,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,1081357,4266442
R247,R178,01-03-01,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,1081473,4266568
R247,R178,01-03-02,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,1997944,16825740
R247,R178,01-03-02,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,1997947,16825741
R247,R178,01-03-02,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,1997957,16826129
R247,R178,01-03-02,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,1997987,16826949
R247,R178,01-03-02,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,1998086,16827416
R247,R178,01-03-02,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,1998197,16827725
R248,R178,00-00-00,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,3922733,2003245
R248,R178,00-00-00,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,3922735,2003248
R248,R178,00-00-00,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,3922768,2003398
R248,R178,00-00-00,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,3922904,2003638
R248,R178,00-00-00,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,3923152,2003780
R248,R178,00-00-00,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,3923522,2003855
R248,R178,00-00-01,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,18433167,3394311
R248,R178,00-00-01,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,18433167,3394311
R248,R178,00-00-01,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,18433208,3394415
R248,R178,00-00-01,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,18433377,3394573
R248,R178,00-00-01,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,18433672,3394652
R248,R178,00-00-01,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,18434046,3394693
R248,R178,00-00-02,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,22317,9081
R248,R178,00-00-02,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,22321,9081
R248,R178,00-00-02,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,22349,9165
R248,R178,00-00-02,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,22477,9314
R248,R178,00-00-02,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,22737,9370
R248,R178,00-00-02,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,23071,9396
R248,R178,00-00-03,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,17628705,2519123
R248,R178,00-00-03,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,17628707,2519123
R248,R178,00-00-03,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,17628732,2519193
R248,R178,00-00-03,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,17628830,2519295
R248,R178,00-00-03,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,17629036,2519350
R248,R178,00-00-03,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,17629302,2519374
R248,R178,00-00-04,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,18007862,4684646
R248,R178,00-00-04,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,18007862,4684646
R248,R178,00-00-04,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,18007875,4684684
R248,R178,00-00-04,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,18007914,4684759
R248,R178,00-00-04,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,18008012,4684783
R248,R178,00-00-04,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,18008171,4684797
R248,R178,00-00-05,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,15416017,6046378
R248,R178,00-00-05,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,15416017,6046378
R248,R178,00-00-05,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,15416033,6046475
R248,R178,00-00-05,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,15416100,6046656
R248,R178,00-00-05,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,15416229,6046757
R248,R178,00-00-05,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,15416441,6046821
R248,R178,00-00-06,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,22465908,5759143
R248,R178,00-00-06,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,22465909,5759144
R248,R178,00-00-06,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,22465932,5759239
R248,R178,00-00-06,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,22466043,5759467
R248,R178,00-00-06,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,22466279,5759588
R248,R178,00-00-06,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,22466637,5759641
R248,R178,00-00-07,77 ST,6,IRT,02/16/2021,00:00:00,REGULAR,12353507,1989230
R248,R178,00-00-07,77 ST,6,IRT,02/16/2021,04:00:00,REGULAR,12353507,1989230
R248,R178,00-00-07,77 ST,6,IRT,02/16/2021,08:00:00,REGULAR,12353540,1989378
R248,R178,00-00-07,77 ST,6,IRT,02/16/2021,12:00:00,REGULAR,12353691,1989589
R248,R178,00-00-07,77 ST,6,IRT,02/16/2021,16:00:00,REGULAR,12353957,1989685
R248,R178,00-00-07,77 ST,6,IRT,02/16/2021,20:00:00,REGULAR,12354386,1989726
C024,R214,00-00-00,77 ST,R,BMT,02/15/2021,03:00:00,REGULAR,9098870,2055240
C024,R214,00-00-00,77 ST,R,BMT,02/15/2021,07:00:00,REGULAR,9098934,2055243
C024,R214,00-00-00,77 ST,R,BMT,02/15/2021,11:00:00,REGULAR,9099104,2055267
C024,R214,00-00-00,77 ST,R,BMT,02/15/2021,15:00:00,REGULAR,9099212,2055298
C024,R214,00-00-00,77 ST,R,BMT,02/15/2021,19:00:00,REGULAR,9099334,2055334
C024,R214,00-00-00,77 ST,R,BMT,02/15/2021,23:00:00,REGULAR,9099371,2055359
C024,R214,00-00-01,77 ST,R,BMT,02/15/2021,03:00:00,REGULAR,7222448,2834341
C024,R214,00-00-01,77 ST,R,BMT,02/15/2021,07:00:00,REGULAR,7222490,2834342
C024,R214,00-00-01,77 ST,R,BMT,02/15/2021,11:00:00,REGULAR,7222576,2834363
C024,R214,00-00-01,77 ST,R,BMT,02/15/2021,15:00:00,REGULAR,7222650,2834391
C024,R214,00-00-01,77 ST,R,BMT,02/15/2021,19:00:00,REGULAR,7222712,2834424
C024,R214,00-00-01,77 ST,R,BMT,02/15/2021,23:00:00,REGULAR,7222738,2834450
C024,R214,00-00-02,77 ST,R,BMT,02/15/2021,03:00:00,REGULAR,6274728,4213213
C024,R214,00-00-02,77 ST,R,BMT,02/15/2021,07:00:00,REGULAR,6274745,4213218
C024,R214,00-00-02,77 ST,R,BMT,02/15/2021,11:00:00,REGULAR,6274802,4213242
C024,R214,00-00-02,77 ST,R,BMT,02/15/2021,15:00:00,REGULAR,6274854,4213272
C024,R214,00-00-02,77 ST,R,BMT,02/15/2021,19:00:00,REGULAR,6274921,4213330
C024,R214,00-00-02,77 ST,R,BMT,02/15/2021,23:00:00,REGULAR,6274935,4213357
C024,R214,00-00-03,77 ST,R,BMT,02/15/2021,03:00:00,REGULAR,10227641,9493017
C024,R214,00-00-03,77 ST,R,BMT,02/15/2021,07:00:00,REGULAR,10227695,9493022
C024,R214,00-00-03,77 ST,R,BMT,02/15/2021,11:00:00,REGULAR,10227838,9493099
C024,R214,00-00-03,77 ST,R,BMT,02/15/2021,15:00:00,REGULAR,10227939,9493199
C024,R214,00-00-03,77 ST,R,BMT,02/15/2021,19:00:00,REGULAR,10228046,9493326
C024,R214,00-00-03,77 ST,R,BMT,02/15/2021,23:00:00,REGULAR,10228082,9493395
R247,R178,01-00-00,77 ST,6,IRT,02/15/2021,00:00:00,REGULAR,2799675,11877514
R247,R178,01-00-00,77 ST,6,IRT,02/15/2021,04:00:00,REGULAR,2799675,11877514
R247,R178,01-00-00,77 ST,6,IRT,02/15/2021,08:00:00,REGULAR,2799690,11877676
R247,R178,01-00-00,77 ST,6,IRT,02/15/2021,12:00:00,REGULAR,2799736,11878047
R247,R178,01-00-00,77 ST,6,IRT,02/15/2021,16:00:00,REGULAR,2799866,11878325
R247,R178,01-00-00,77 ST,6,IRT,02/15/2021,20:00:00,REGULAR,2800020,11878538
R247,R178,01-00-01,77 ST,6,IRT,02/15/2021,00:00:00,REGULAR,7588914,26973928
R247,R178,01-00-01,77 ST,6,IRT,02/15/2021,04:00:00,REGULAR,7588914,26973928
R247,R178,01-00-01,77 ST,6,IRT,02/15/2021,08:00:00,REGULAR,7588935,26974056
R247,R178,01-00-01,77 ST,6,IRT,02/15/2021,12:00:00,REGULAR,7588976,26974252
R247,R178,01-00-01,77 ST,6,IRT,02/15/2021,16:00:00,REGULAR,7589079,26974409
R247,R178,01-00-01,77 ST,6,IRT,02/15/2021,20:00:00,REGULAR,7589216,26974510
R247,R178,01-00-02,77 ST,6,IRT,02/15/2021,00:00:00,REGULAR,1268426,2485003
R247,R178,01-00-02,77 ST,6,IRT,02/15/2021,04:00:00,REGULAR,1268426,2485003
R247,R178,01-00-02,77 ST,6,IRT,02/15/2021,08:00:00,REGULAR,1268436,2485095
R247,R178,01-00-02,77 ST,6,IRT,02/15/2021,12:00:00,REGULAR,1268465,2485246
R247,R178,01-00-02,77 ST,6,IRT,02/15/2021,16:00:00,REGULAR,1268539,2485333
R247,R178,01-00-02,77 ST,6,IRT,02/15/2021,20:00:00,REGULAR,1268626,2485385
R247,R178,01-00-03,77 ST,6,IRT,02/15/2021,00:00:00,REGULAR,920622,2405537
R247,R178,01-00-03,77 ST,6,IRT,02/15/2021,04:00:00,REGULAR,920622,2405537
R247,R178,01-00-03,77 ST,6,IRT,02/15/2021,08:00:00,REGULAR,920627,2405617
R247,R178,01-00-03,77 ST,6,IRT,02/15/2021,12:00:00,REGULAR,920641,2405759
R247,R178,01-00-03,77 ST,6,IRT,02/15/2021,16:00:00,REGULAR,920703,2405833
R247,R178,01-00-03,77 ST,6,IRT,02/15/2021,20:00:00,REGULAR,920811,2405875
R247,R178,01-03-00,77 ST,6,IRT,02/15/2021,00:00:00,REGULAR,705106,3032658
R247,R178,01-03-00,77 ST,6,IRT,02/15/2021,04:00:00,REGULAR,705106,3032658
R247,R178,01-03-00,77 ST,6,IRT,02/15/2021,08:00:00,REGULAR,705106,3032772
R247,R178,01-03-00,77 ST,6,IRT,02/15/2021,12:00:00,REGULAR,705107,3032979
R247,R178,01-03-00,77 ST,6,IRT,02/15/2021,16:00:00,REGULAR,705110,3033096
R247,R178,01-03-00,77 ST,6,IRT,02/15/2021,20:00:00,REGULAR,705113,3033190
R247,R178,01-03-01,77 ST,6,IRT,02/15/2021,00:00:00,REGULAR,1081112,4265057
R247,R178,01-03-01,77 ST,6,IRT,02/15/2021,04:00:00,REGULAR,1081112,4265057
R247,R178,01-03-01,77 ST,6,IRT,02/15/2021,08:00:00,REGULAR,1081121,4265189
R247,R178,01-03-01,77 ST,6,IRT,02/15/2021,12:00:00,REGULAR,1081140,4265409
R247,R178,01-03-01,77 ST,6,IRT,02/15/2021,16:00:00,REGULAR,1081185,4265562
R247,R178,01-03-01,77 ST,6,IRT,02/15/2021,20:00:00,REGULAR,1081231,4265640
R247,R178,01-03-02,77 ST,6,IRT,02/15/2021,00:00:00,REGULAR,1997707,16824418
R247,R178,01-03-02,77 ST,6,IRT,02/15/2021,04:00:00,REGULAR,1997707,16824418
R247,R178,01-03-02,77 ST,6,IRT,02/15/2021,08:00:00,REGULAR,1997713,16824677
R247,R178,01-03-02,77 ST,6,IRT,02/15/2021,12:00:00,REGULAR,1997732,16825081
R247,R178,01-03-02,77 ST,6,IRT,02/15/2021,16:00:00,REGULAR,1997793,16825449
